"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 27 127483 17 6 1 3
"3" 8 34 127474 24 3 3 4
"4" 12 45 127463 34 4 3 4
"5" 16 54 127452 40 3 5 6
"6" 20 75 127431 50 9 8 8
"7" 24 107 127398 71 12 10 14
"8" 28 146 127359 96 15 15 20
"9" 32 178 127324 117 17 18 26
"10" 36 233 127270 158 20 21 34
"11" 40 293 127211 198 30 23 42
"12" 44 368 127130 234 52 29 53
"13" 48 500 126997 330 53 40 77
"14" 52 631 126870 418 62 53 98
"15" 56 773 126710 467 108 69 129
"16" 60 1020 126460 627 111 99 183
"17" 64 1284 126179 784 134 130 236
"18" 68 1632 125837 1000 167 158 307
"19" 72 2044 125404 1243 210 194 397
"20" 76 2625 124814 1587 275 235 528
"21" 80 3318 124097 1991 371 297 659
"22" 84 4255 123157 2601 427 373 854
"23" 88 5307 122046 3204 559 470 1074
"24" 92 6687 120644 4042 690 589 1366
"25" 96 8350 118923 4998 859 758 1735
"26" 100 10552 116691 6323 1105 937 2187
"27" 104 13393 113798 8042 1437 1177 2737
"28" 108 16771 110322 9995 1812 1500 3464
"29" 112 20976 106029 12423 2238 1890 4425
"30" 116 26074 100788 15314 2786 2387 5587
"31" 120 32201 94519 18579 3605 3035 6982
"32" 124 39427 87160 22397 4402 3825 8803
"33" 128 47757 78620 26512 5449 4791 11005
"34" 132 56894 69330 30583 6565 6003 13743
"35" 136 66711 59347 34441 7777 7430 17063
"36" 140 76951 48967 37670 9237 9068 20976
"37" 144 87238 38608 40007 10628 10976 25627
"38" 148 96600 29241 40633 11834 13218 30915
"39" 152 105073 20743 39701 13058 15620 36694
"40" 156 112225 13688 37101 13902 18322 42900
"41" 160 117658 8476 33003 14154 21100 49401
"42" 164 121393 4949 27619 14154 23826 55794
"43" 168 123772 2770 21911 13300 26440 62121
"44" 172 125179 1569 16287 12074 28922 67896
"45" 176 126082 906 11521 10300 31178 73083
"46" 180 126573 560 7672 8490 32968 77443
"47" 184 126897 358 5008 6592 34414 80883
"48" 188 127069 256 3149 4871 35533 83516
"49" 192 127189 197 1936 3508 36352 85393
"50" 196 127268 159 1138 2465 36912 86753
"51" 200 127322 138 657 1673 37296 87696
