"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 28 127481 18 5 0 5
"3" 8 38 127471 28 3 1 6
"4" 12 41 127469 30 2 3 6
"5" 16 44 127466 30 4 4 6
"6" 20 50 127458 29 5 5 11
"7" 24 69 127437 39 13 6 11
"8" 28 107 127401 69 11 10 17
"9" 32 126 127382 83 11 10 22
"10" 36 154 127351 98 13 14 29
"11" 40 201 127307 127 21 17 36
"12" 44 260 127242 159 26 22 53
"13" 48 337 127162 210 32 26 69
"14" 52 429 127066 268 44 39 78
"15" 56 568 126927 363 62 46 97
"16" 60 717 126773 459 64 58 136
"17" 64 922 126554 585 95 75 167
"18" 68 1156 126323 721 108 102 225
"19" 72 1478 126001 919 145 120 294
"20" 76 1864 125596 1123 202 154 385
"21" 80 2432 125008 1497 264 201 470
"22" 84 3081 124348 1901 321 258 601
"23" 88 3918 123498 2405 402 315 796
"24" 92 5090 122294 3131 553 391 1015
"25" 96 6560 120772 4066 713 521 1260
"26" 100 8429 118871 5223 915 690 1601
"27" 104 10695 116520 6627 1092 918 2058
"28" 108 13477 113678 8254 1488 1168 2567
"29" 112 17092 110008 10346 1925 1484 3337
"30" 116 21485 105479 12934 2313 1899 4339
"31" 120 26781 100077 15908 2934 2411 5528
"32" 124 33016 93669 19210 3670 3094 7042
"33" 128 40531 86039 23142 4557 3885 8947
"34" 132 48871 77445 27275 5468 4870 11258
"35" 136 58341 67861 31472 6623 6092 14154
"36" 140 68134 57856 35045 8156 7514 17419
"37" 144 78294 47612 38086 9396 9261 21551
"38" 148 88236 37588 39855 10946 11236 26199
"39" 152 97786 28079 40578 12134 13476 31598
"40" 156 106075 19774 39542 13178 16008 37347
"41" 160 112975 13011 36780 13896 18680 43619
"42" 164 118031 8152 32264 14237 21433 50097
"43" 168 121559 4769 26835 14030 24192 56502
"44" 172 123875 2679 21249 12906 26957 62763
"45" 176 125241 1527 15789 11646 29290 68516
"46" 180 126128 860 11217 10131 31337 73443
"47" 184 126627 521 7598 8281 33111 77637
"48" 188 126923 341 4941 6467 34553 80962
"49" 192 127089 252 3011 4899 35625 83554
"50" 196 127196 192 1842 3526 36456 85372
"51" 200 127269 165 1067 2447 37022 86733
