"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 26 127483 16 4 1 5
"3" 8 31 127478 20 3 2 6
"4" 12 39 127471 25 3 4 7
"5" 16 43 127465 25 6 5 7
"6" 20 66 127443 41 6 6 13
"7" 24 89 127419 59 9 7 14
"8" 28 107 127402 69 7 11 20
"9" 32 130 127377 81 15 14 20
"10" 36 170 127335 103 24 18 25
"11" 40 213 127292 125 28 21 39
"12" 44 309 127195 198 38 24 49
"13" 48 390 127108 249 47 31 63
"14" 52 489 127008 313 57 38 81
"15" 56 633 126864 401 72 51 109
"16" 60 797 126686 495 82 70 150
"17" 64 998 126482 611 101 91 195
"18" 68 1316 126165 832 127 107 250
"19" 72 1672 125794 1046 180 131 315
"20" 76 2138 125321 1344 214 164 416
"21" 80 2712 124737 1692 285 204 531
"22" 84 3495 123928 2179 365 266 685
"23" 88 4410 123001 2729 482 330 869
"24" 92 5572 121809 3425 606 444 1097
"25" 96 7136 120198 4384 765 576 1411
"26" 100 9049 118222 5532 992 750 1775
"27" 104 11486 115690 7039 1212 966 2269
"28" 108 14533 112587 8757 1615 1242 2919
"29" 112 18238 108771 10931 1968 1585 3754
"30" 116 22890 104043 13613 2540 2022 4715
"31" 120 28440 98372 16802 3113 2534 5991
"32" 124 35097 91570 20383 3918 3207 7589
"33" 128 42645 83863 24213 4770 4079 9583
"34" 132 51495 74814 28400 5939 5088 12068
"35" 136 61278 64858 32825 7025 6370 15058
"36" 140 71376 54657 36536 8336 7830 18674
"37" 144 81633 44305 39347 9860 9637 22789
"38" 148 91668 34095 40776 11332 11695 27865
"39" 152 101150 24704 41164 12692 13904 33390
"40" 156 108925 16881 39349 13548 16489 39539
"41" 160 115129 10842 35831 14163 19165 45970
"42" 164 119744 6537 30822 14489 21928 52505
"43" 168 122689 3717 25067 13910 24739 58973
"44" 172 124585 2066 19198 12813 27485 65089
"45" 176 125748 1175 13955 11280 29926 70587
"46" 180 126296 714 9552 9423 31903 75418
"47" 184 126771 437 6316 7578 33571 79306
"48" 188 126994 311 4027 5794 34865 82308
"49" 192 127153 225 2494 4249 35836 84574
"50" 196 127272 163 1507 2985 36553 86227
"51" 200 127309 135 862 2066 37026 87355
