"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 27 127487 17 8 2 0
"3" 8 38 127472 28 2 5 3
"4" 12 46 127463 33 2 5 6
"5" 16 60 127450 44 4 6 6
"6" 20 66 127442 44 5 7 10
"7" 24 89 127417 57 11 9 12
"8" 28 120 127386 77 16 10 17
"9" 32 152 127351 99 18 13 22
"10" 36 201 127305 135 21 14 31
"11" 40 253 127247 165 22 22 44
"12" 44 340 127157 214 45 25 56
"13" 48 443 127050 282 51 34 76
"14" 52 575 126919 357 75 45 98
"15" 56 760 126730 479 84 64 133
"16" 60 1009 126482 635 119 81 174
"17" 64 1278 126193 800 147 107 224
"18" 68 1677 125791 1066 173 139 299
"19" 72 2129 125323 1310 242 185 392
"20" 76 2707 124736 1656 301 236 514
"21" 80 3433 123982 2106 360 308 659
"22" 84 4333 123078 2667 442 380 844
"23" 88 5490 121857 3327 624 477 1062
"24" 92 7055 120284 4288 793 612 1362
"25" 96 8847 118428 5384 926 781 1756
"26" 100 11190 116045 6775 1184 996 2235
"27" 104 14165 112971 8489 1546 1288 2842
"28" 108 17826 109245 10666 1907 1639 3614
"29" 112 22319 104605 13237 2472 2053 4557
"30" 116 27778 99057 16358 3045 2579 5796
"31" 120 34228 92454 19859 3748 3242 7379
"32" 124 41764 84774 23665 4822 4020 9257
"33" 128 50441 75929 27897 5791 4998 11755
"34" 132 60022 66204 32205 6937 6266 14614
"35" 136 69999 55987 35792 8307 7777 18123
"36" 140 80165 45746 38752 9652 9469 22292
"37" 144 90187 35630 40354 11238 11473 27122
"38" 148 99338 26501 40646 12338 13833 32521
"39" 152 107473 18359 39266 13447 16386 38374
"40" 156 113950 12005 36025 14277 18976 44672
"41" 160 118982 7277 31689 14305 21697 51291
"42" 164 122154 4277 25885 13976 24480 57813
"43" 168 124200 2441 19994 13062 27194 63950
"44" 172 125486 1358 14702 11543 29601 69640
"45" 176 126270 765 10233 9958 31693 74386
"46" 180 126717 483 6847 7988 33430 78452
"47" 184 126943 332 4419 6091 34804 81629
"48" 188 127124 239 2778 4448 35812 84086
"49" 192 127225 184 1690 3152 36543 85840
"50" 196 127289 157 967 2213 37062 87047
"51" 200 127317 144 557 1455 37427 87878
