"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 28 127482 18 5 1 4
"3" 8 46 127463 36 2 1 7
"4" 12 52 127457 35 6 1 10
"5" 16 73 127437 49 10 2 12
"6" 20 98 127411 65 13 3 17
"7" 24 130 127379 86 15 4 25
"8" 28 168 127335 110 17 6 35
"9" 32 225 127281 151 20 11 43
"10" 36 299 127205 193 37 16 53
"11" 40 376 127117 243 35 27 71
"12" 44 495 127007 318 55 31 91
"13" 48 627 126866 396 67 45 119
"14" 52 788 126698 496 72 61 159
"15" 56 996 126487 628 93 81 194
"16" 60 1268 126210 770 147 105 246
"17" 64 1615 125847 983 189 126 317
"18" 68 2064 125395 1254 215 174 421
"19" 72 2580 124857 1560 280 221 519
"20" 76 3362 124061 2055 361 283 663
"21" 80 4268 123137 2633 447 365 823
"22" 84 5411 121946 3332 557 451 1071
"23" 88 6918 120415 4251 723 574 1370
"24" 92 8774 118511 5340 926 725 1783
"25" 96 11088 116125 6753 1152 942 2241
"26" 100 13862 113275 8344 1512 1228 2778
"27" 104 17458 109607 10420 1898 1570 3570
"28" 108 21702 105223 12820 2362 1979 4541
"29" 112 27059 99787 15830 2945 2491 5793
"30" 116 33219 93466 19088 3667 3139 7325
"31" 120 40477 86014 22816 4585 3909 9167
"32" 124 49005 77394 27041 5528 4900 11536
"33" 128 58381 67841 31251 6713 6104 14313
"34" 132 68227 57797 35010 7960 7638 17619
"35" 136 78430 47420 38040 9460 9382 21548
"36" 140 88590 37337 40231 10880 11317 26162
"37" 144 97812 27964 40692 12167 13522 31431
"38" 148 106100 19738 39482 13280 16037 37301
"39" 152 113025 12968 36784 13998 18718 43525
"40" 156 118045 7967 32140 14427 21472 50006
"41" 160 121736 4602 26786 14207 24271 56472
"42" 164 123923 2659 21045 13125 27054 62699
"43" 168 125252 1541 15592 11765 29475 68420
"44" 172 126138 858 10991 10017 31678 73452
"45" 176 126644 528 7410 8208 33466 77560
"46" 180 126859 371 4713 6535 34843 80768
"47" 184 127072 280 2892 4856 35946 83378
"48" 188 127173 208 1744 3361 36778 85290
"49" 192 127248 177 1067 2332 37315 86534
"50" 196 127301 161 621 1554 37700 87426
"51" 200 127335 139 372 1027 37959 87977
