"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 33 127483 23 6 1 3
"3" 8 41 127469 29 6 1 5
"4" 12 54 127453 41 6 1 6
"5" 16 77 127429 58 8 2 9
"6" 20 104 127402 76 14 2 12
"7" 24 141 127368 98 20 2 21
"8" 28 187 127317 132 17 6 32
"9" 32 251 127255 173 21 13 44
"10" 36 318 127177 206 44 17 51
"11" 40 431 127069 277 53 30 71
"12" 44 558 126941 344 65 49 100
"13" 48 724 126773 455 70 64 135
"14" 52 918 126561 563 92 83 180
"15" 56 1211 126273 746 123 110 232
"16" 60 1507 125964 928 146 139 294
"17" 64 1902 125565 1159 199 166 378
"18" 68 2443 125002 1499 259 211 474
"19" 72 3149 124284 1947 339 268 595
"20" 76 4029 123354 2494 416 359 760
"21" 80 5179 122194 3241 497 471 970
"22" 84 6570 120790 4063 690 575 1242
"23" 88 8282 119008 5065 866 746 1605
"24" 92 10539 116704 6422 1111 959 2047
"25" 96 13317 113883 8053 1439 1202 2623
"26" 100 16635 110432 9936 1825 1501 3373
"27" 104 20939 106042 12435 2267 1904 4333
"28" 108 26054 100838 15329 2814 2439 5472
"29" 112 32305 94420 18780 3549 3023 6953
"30" 116 39604 86957 22669 4366 3826 8743
"31" 120 48005 78379 26869 5368 4815 10953
"32" 124 57160 69063 30998 6455 6031 13676
"33" 128 67042 59063 34702 7977 7406 16957
"34" 132 77384 48512 38003 9342 9153 20886
"35" 136 87516 38365 40100 10779 11121 25516
"36" 140 97070 28741 40969 11996 13323 30782
"37" 144 105358 20423 39805 13178 15774 36601
"38" 148 112532 13378 37294 13982 18446 42810
"39" 152 117821 8310 32860 14403 21220 49338
"40" 156 121401 4892 27495 13938 24017 55951
"41" 160 123846 2737 21688 13246 26665 62247
"42" 164 125154 1563 16184 11894 29125 67951
"43" 168 126093 872 11533 10277 31292 72991
"44" 172 126580 533 7698 8399 33116 77367
"45" 176 126897 347 4986 6584 34569 80758
"46" 180 127076 259 3082 4955 35678 83361
"47" 184 127196 205 1869 3553 36470 85304
"48" 188 127271 165 1128 2474 37024 86645
"49" 192 127298 146 661 1663 37397 87577
"50" 196 127340 134 384 1130 37683 88143
"51" 200 127367 121 209 723 37851 88584
