"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 29 127481 19 3 0 7
"3" 8 41 127469 30 2 0 9
"4" 12 49 127461 38 0 1 10
"5" 16 54 127456 41 2 1 10
"6" 20 63 127444 39 8 3 13
"7" 24 86 127421 52 12 6 16
"8" 28 117 127388 73 15 9 20
"9" 32 156 127350 101 14 14 27
"10" 36 192 127312 127 15 16 34
"11" 40 251 127253 156 30 21 44
"12" 44 324 127175 200 34 30 60
"13" 48 405 127098 248 43 35 79
"14" 52 514 126986 312 56 42 104
"15" 56 641 126850 390 66 54 131
"16" 60 842 126647 524 82 65 171
"17" 64 1065 126422 647 112 81 225
"18" 68 1358 126115 822 134 105 297
"19" 72 1762 125713 1091 160 138 373
"20" 76 2199 125250 1329 243 178 449
"21" 80 2795 124654 1680 305 234 576
"22" 84 3595 123822 2178 396 291 730
"23" 88 4619 122783 2779 494 389 957
"24" 92 5788 121553 3518 558 510 1202
"25" 96 7355 119950 4452 746 628 1529
"26" 100 9271 118010 5609 932 816 1914
"27" 104 11700 115530 7004 1240 1023 2433
"28" 108 14766 112400 8807 1555 1291 3113
"29" 112 18438 108608 10907 1991 1618 3922
"30" 116 23055 103851 13562 2549 2049 4895
"31" 120 28619 98184 16710 3142 2593 6174
"32" 124 35327 91343 20364 3954 3265 7744
"33" 128 42947 83512 24275 4769 4146 9757
"34" 132 51634 74724 28351 5914 5226 12143
"35" 136 61033 65153 32350 7077 6462 15144
"36" 140 71174 54814 35980 8478 7937 18779
"37" 144 81528 44313 38889 9951 9738 22950
"38" 148 91285 34582 40303 11255 11879 27848
"39" 152 100482 25415 40412 12543 14253 33274
"40" 156 108446 17453 38855 13682 16691 39218
"41" 160 114725 11238 35583 14108 19465 45569
"42" 164 119398 6786 30844 14247 22249 52058
"43" 168 122494 3926 25367 13664 25008 58455
"44" 172 124387 2223 19520 12845 27602 64420
"45" 176 125613 1272 14353 11399 29987 69874
"46" 180 126304 719 10012 9558 32025 74709
"47" 184 126721 448 6570 7744 33720 78687
"48" 188 127018 293 4152 6043 35045 81778
"49" 192 127158 222 2489 4392 36052 84225
"50" 196 127231 176 1493 3070 36725 85943
"51" 200 127298 151 860 2114 37204 87120
