"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 29 127483 19 6 0 4
"3" 8 39 127469 29 2 1 7
"4" 12 49 127458 37 4 1 7
"5" 16 60 127448 44 5 2 9
"6" 20 76 127434 49 8 4 15
"7" 24 106 127400 70 12 5 19
"8" 28 136 127370 93 12 6 25
"9" 32 177 127331 114 22 6 35
"10" 36 218 127284 135 25 9 49
"11" 40 294 127205 191 26 15 62
"12" 44 381 127117 239 37 23 82
"13" 48 469 127027 295 40 36 98
"14" 52 597 126897 376 62 42 117
"15" 56 736 126760 454 77 53 152
"16" 60 887 126604 537 83 69 198
"17" 64 1110 126372 640 132 96 242
"18" 68 1466 126019 886 149 127 304
"19" 72 1857 125604 1117 215 159 366
"20" 76 2373 125086 1468 249 193 463
"21" 80 3056 124365 1887 322 235 612
"22" 84 3862 123532 2383 397 315 767
"23" 88 4976 122383 3061 525 401 989
"24" 92 6444 120905 3995 664 519 1266
"25" 96 8224 119064 5081 856 689 1598
"26" 100 10460 116788 6462 1073 877 2048
"27" 104 13112 114040 8015 1364 1103 2630
"28" 108 16541 110561 10002 1765 1419 3355
"29" 112 20657 106330 12342 2213 1830 4272
"30" 116 25692 101155 15111 2823 2331 5427
"31" 120 31903 94848 18639 3463 2911 6890
"32" 124 39169 87363 22438 4352 3678 8701
"33" 128 47353 79087 26451 5339 4655 10908
"34" 132 56417 69820 30534 6469 5828 13586
"35" 136 66517 59551 34643 7732 7209 16933
"36" 140 76679 49194 37758 9172 8848 20901
"37" 144 87025 38865 40206 10581 10853 25385
"38" 148 96559 29299 40843 12066 13030 30620
"39" 152 105216 20615 40081 13244 15501 36390
"40" 156 112232 13636 37460 13991 18111 42670
"41" 160 117724 8439 33255 14316 20925 49228
"42" 164 121395 4935 27838 14066 23658 55833
"43" 168 123822 2757 22185 13220 26341 62076
"44" 172 125171 1548 16434 11990 28888 67859
"45" 176 126072 880 11612 10491 31079 72890
"46" 180 126630 507 7783 8678 32939 77230
"47" 184 126893 340 4990 6734 34465 80704
"48" 188 127114 235 3043 5107 35619 83345
"49" 192 127239 180 1871 3654 36454 85260
"50" 196 127276 148 1042 2566 37014 86654
"51" 200 127329 125 611 1709 37431 87578
