"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 25 127485 15 4 3 3
"3" 8 33 127475 21 3 4 5
"4" 12 34 127474 21 1 6 6
"5" 16 43 127467 23 4 7 9
"6" 20 48 127461 25 3 8 12
"7" 24 60 127450 30 7 9 14
"8" 28 79 127431 43 9 10 17
"9" 32 106 127400 65 10 11 20
"10" 36 134 127373 86 10 12 26
"11" 40 172 127334 107 18 14 33
"12" 44 223 127287 144 19 17 43
"13" 48 295 127210 183 30 26 56
"14" 52 381 127116 232 44 34 71
"15" 56 484 127011 300 50 40 94
"16" 60 604 126884 369 74 49 112
"17" 64 796 126695 490 96 60 150
"18" 68 1034 126447 632 130 79 193
"19" 72 1341 126132 830 141 109 261
"20" 76 1739 125714 1087 177 149 326
"21" 80 2184 125254 1336 239 189 420
"22" 84 2839 124596 1728 312 243 556
"23" 88 3604 123815 2202 367 309 726
"24" 92 4595 122785 2821 474 402 898
"25" 96 5839 121542 3558 631 503 1147
"26" 100 7496 119817 4555 810 631 1500
"27" 104 9543 117715 5780 1038 813 1912
"28" 108 12098 115146 7378 1245 1024 2451
"29" 112 15168 111966 9160 1607 1293 3108
"30" 116 19033 108022 11401 2020 1668 3944
"31" 120 23776 103156 14055 2604 2129 4988
"32" 124 29574 97270 17280 3250 2680 6364
"33" 128 36269 90402 20847 3983 3407 8032
"34" 132 43888 82568 24620 4934 4279 10055
"35" 136 52784 73521 28793 6004 5351 12636
"36" 140 62537 63615 32881 7303 6686 15667
"37" 144 72748 53256 36616 8559 8233 19340
"38" 148 82918 42977 39227 10120 10013 23558
"39" 152 92743 33102 40576 11505 12059 28603
"40" 156 101673 24116 40430 12673 14459 34111
"41" 160 109498 16508 38712 13579 17063 40144
"42" 164 115533 10540 35048 14243 19759 46483
"43" 168 119955 6312 30144 14131 22633 53047
"44" 172 122861 3602 24434 13792 25273 59362
"45" 176 124716 2010 18632 12665 27972 65447
"46" 180 125783 1121 13602 11174 30238 70769
"47" 184 126389 668 9353 9397 32346 75293
"48" 188 126780 419 6124 7585 33997 79074
"49" 192 127003 274 3891 5712 35306 82094
"50" 196 127195 198 2399 4192 36266 84338
"51" 200 127269 156 1382 3038 36954 85895
