"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 26 127484 16 5 0 5
"3" 8 30 127478 20 2 1 7
"4" 12 38 127471 26 2 1 9
"5" 16 49 127460 35 0 2 12
"6" 20 63 127452 38 9 3 13
"7" 24 67 127442 39 8 5 15
"8" 28 87 127421 45 16 7 19
"9" 32 126 127380 77 13 8 28
"10" 36 161 127342 102 10 9 40
"11" 40 190 127314 118 18 10 44
"12" 44 231 127272 146 19 14 52
"13" 48 286 127217 167 36 24 59
"14" 52 371 127128 212 51 30 78
"15" 56 466 127036 275 49 34 108
"16" 60 604 126886 364 65 44 131
"17" 64 770 126726 467 93 53 157
"18" 68 995 126493 615 100 70 210
"19" 72 1277 126188 801 130 88 258
"20" 76 1623 125852 1014 168 114 327
"21" 80 2099 125351 1291 239 150 419
"22" 84 2692 124765 1670 294 203 525
"23" 88 3473 123955 2147 380 268 678
"24" 92 4410 122979 2714 464 358 874
"25" 96 5657 121713 3483 591 469 1114
"26" 100 7164 120158 4405 741 618 1400
"27" 104 8950 118343 5392 985 771 1802
"28" 108 11370 115856 6909 1202 967 2292
"29" 112 14397 112759 8701 1532 1239 2925
"30" 116 18090 108952 10794 2002 1577 3717
"31" 120 22638 104336 13472 2460 1998 4708
"32" 124 28117 98666 16508 3160 2541 5908
"33" 128 34856 91817 20187 3879 3258 7532
"34" 132 42708 83808 24342 4728 4126 9512
"35" 136 51281 75043 28331 5889 5180 11881
"36" 140 60746 65357 32404 7034 6433 14875
"37" 144 70895 55125 36086 8398 7947 18464
"38" 148 81167 44727 38837 9982 9747 22601
"39" 152 91047 34784 40542 11129 11815 27561
"40" 156 100303 25560 40684 12583 14082 32954
"41" 160 108299 17635 39003 13635 16647 39014
"42" 164 114667 11344 35702 14166 19341 45458
"43" 168 119312 6887 30763 14390 22143 52016
"44" 172 122464 3947 25290 13813 24902 58459
"45" 176 124345 2282 19504 12660 27597 64584
"46" 180 125587 1269 14269 11328 29874 70116
"47" 184 126287 776 9760 9685 31964 74878
"48" 188 126686 478 6485 7722 33660 78819
"49" 192 126981 323 4158 5937 34939 81947
"50" 196 127139 240 2514 4473 35931 84221
"51" 200 127239 175 1552 3126 36678 85883
