"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 25 127484 15 7 1 2
"3" 8 33 127477 23 5 3 2
"4" 12 41 127469 28 4 6 3
"5" 16 46 127462 31 3 7 5
"6" 20 68 127440 45 4 9 10
"7" 24 88 127420 59 6 11 12
"8" 28 110 127399 72 11 12 15
"9" 32 132 127371 84 14 15 19
"10" 36 173 127334 105 23 17 28
"11" 40 221 127286 137 25 26 33
"12" 44 274 127226 167 33 30 44
"13" 48 341 127154 211 34 38 58
"14" 52 434 127068 265 43 48 78
"15" 56 574 126927 355 62 57 100
"16" 60 720 126772 440 75 73 132
"17" 64 913 126570 559 97 85 172
"18" 68 1154 126317 715 108 116 215
"19" 72 1471 125992 891 161 143 276
"20" 76 1862 125594 1135 184 175 368
"21" 80 2390 125051 1454 241 223 472
"22" 84 3033 124402 1830 303 283 617
"23" 88 3818 123593 2294 392 349 783
"24" 92 4794 122580 2877 505 427 985
"25" 96 6038 121321 3637 624 553 1224
"26" 100 7713 119603 4666 825 683 1539
"27" 104 9752 117530 5867 1043 865 1977
"28" 108 12304 114897 7373 1310 1092 2529
"29" 112 15512 111603 9325 1605 1355 3227
"30" 116 19377 107654 11564 2056 1709 4048
"31" 120 24086 102860 14162 2653 2154 5117
"32" 124 29804 96999 17308 3286 2757 6453
"33" 128 36691 89957 20988 4094 3486 8123
"34" 132 44479 81981 24962 4898 4407 10212
"35" 136 53341 72968 29058 6091 5475 12717
"36" 140 62957 63183 33079 7324 6795 15759
"37" 144 72968 52984 36470 8696 8344 19458
"38" 148 83358 42516 39174 10187 10243 23754
"39" 152 93325 32514 40676 11580 12380 28689
"40" 156 102185 23580 40404 12677 14723 34381
"41" 160 109844 16057 38391 13623 17364 40466
"42" 164 115828 10231 34709 14019 20184 46916
"43" 168 120010 6247 29543 14090 23008 53369
"44" 172 122807 3650 23822 13613 25678 59694
"45" 176 124619 2051 18174 12534 28225 65686
"46" 180 125723 1165 13157 10874 30545 71147
"47" 184 126370 712 9095 9002 32554 75719
"48" 188 126746 459 5977 7177 34090 79502
"49" 192 127007 311 3789 5440 35311 82467
"50" 196 127149 232 2333 3940 36236 84640
"51" 200 127225 186 1412 2775 36890 86148
