"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 22 127485 12 6 1 3
"3" 8 33 127476 22 4 2 5
"4" 12 33 127475 21 2 3 7
"5" 16 47 127463 26 9 3 9
"6" 20 64 127446 39 7 6 12
"7" 24 76 127432 49 6 6 15
"8" 28 99 127405 60 12 9 18
"9" 32 135 127371 89 15 12 19
"10" 36 179 127326 113 22 19 25
"11" 40 243 127259 160 28 22 33
"12" 44 319 127184 210 32 26 51
"13" 48 423 127075 275 48 32 68
"14" 52 559 126930 357 68 42 92
"15" 56 734 126755 472 83 56 123
"16" 60 941 126545 598 97 81 165
"17" 64 1225 126264 783 116 108 218
"18" 68 1552 125917 977 162 142 271
"19" 72 2030 125434 1289 205 176 360
"20" 76 2531 124920 1576 261 220 474
"21" 80 3194 124228 1966 333 281 614
"22" 84 4078 123348 2504 432 354 788
"23" 88 5158 122221 3151 535 452 1020
"24" 92 6591 120743 4006 689 577 1319
"25" 96 8396 118906 5140 851 726 1679
"26" 100 10551 116665 6356 1143 907 2145
"27" 104 13481 113719 8175 1456 1164 2686
"28" 108 16970 110131 10234 1815 1500 3421
"29" 112 21131 105867 12587 2235 1888 4421
"30" 116 26140 100701 15381 2814 2384 5561
"31" 120 32199 94470 18590 3536 3028 7045
"32" 124 39485 87113 22458 4329 3789 8909
"33" 128 47718 78701 26471 5411 4736 11100
"34" 132 57133 69142 30721 6661 5928 13823
"35" 136 67241 58790 34889 7927 7344 17081
"36" 140 77363 48550 38250 9081 9037 20995
"37" 144 87552 38272 40436 10808 10881 25427
"38" 148 97106 28743 41140 12109 13182 30675
"39" 152 105620 20244 40180 13480 15661 36299
"40" 156 112599 13394 37389 14156 18406 42648
"41" 160 117873 8198 33067 14379 21232 49195
"42" 164 121516 4790 27548 14171 23986 55811
"43" 168 123901 2673 21740 13348 26727 62086
"44" 172 125256 1503 16072 12092 29272 67820
"45" 176 126101 857 11350 10362 31437 72952
"46" 180 126610 516 7611 8457 33226 77316
"47" 184 126909 332 4852 6628 34674 80755
"48" 188 127116 234 3026 4926 35799 83365
"49" 192 127227 184 1777 3517 36640 85293
"50" 196 127293 148 1072 2368 37232 86621
"51" 200 127327 132 627 1595 37626 87479
