"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 19 127491 9 3 4 3
"3" 8 22 127486 12 2 4 4
"4" 12 26 127483 14 1 5 6
"5" 16 37 127475 22 2 5 8
"6" 20 37 127471 19 3 5 10
"7" 24 57 127452 34 4 6 13
"8" 28 66 127444 40 4 8 14
"9" 32 79 127430 51 3 10 15
"10" 36 93 127413 55 8 14 16
"11" 40 112 127395 66 11 15 20
"12" 44 154 127353 94 18 15 27
"13" 48 205 127303 128 21 19 37
"14" 52 265 127243 169 27 21 48
"15" 56 337 127169 209 35 27 66
"16" 60 417 127080 261 39 33 84
"17" 64 522 126969 321 54 40 107
"18" 68 676 126818 419 62 53 142
"19" 72 825 126658 485 100 65 175
"20" 76 1098 126379 673 123 77 225
"21" 80 1457 126015 908 166 103 280
"22" 84 1862 125603 1156 211 132 363
"23" 88 2388 125049 1490 256 173 469
"24" 92 3076 124359 1938 318 223 597
"25" 96 3850 123551 2395 402 300 753
"26" 100 4947 122439 3032 552 396 967
"27" 104 6337 121021 3865 690 517 1265
"28" 108 8063 119253 4951 848 654 1610
"29" 112 10288 116975 6306 1069 853 2060
"30" 116 12942 114236 7822 1340 1128 2652
"31" 120 16271 110842 9795 1715 1377 3384
"32" 124 20403 106562 12205 2143 1763 4292
"33" 128 25352 101545 14953 2761 2263 5375
"34" 132 31228 95489 18116 3478 2873 6761
"35" 136 38330 88195 21801 4343 3652 8534
"36" 140 46725 79751 26105 5268 4592 10760
"37" 144 55969 70313 30356 6425 5697 13491
"38" 148 65683 60419 34285 7652 7059 16687
"39" 152 75739 50237 37325 9131 8752 20531
"40" 156 85955 39908 39700 10655 10648 24952
"41" 160 95848 30041 41018 11904 12854 30072
"42" 164 104384 21471 40308 13040 15249 35787
"43" 168 111478 14418 37575 14007 17860 42036
"44" 172 117226 8914 33793 14263 20597 48573
"45" 176 121041 5257 28434 14203 23382 55022
"46" 180 123528 2938 22567 13481 26116 61364
"47" 184 125139 1587 16992 12206 28710 67231
"48" 188 126074 900 12211 10591 30988 72284
"49" 192 126638 549 8224 8775 32940 76699
"50" 196 126874 334 5253 6790 34559 80272
"51" 200 127103 233 3223 5099 35720 83061
