"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 23 127487 13 4 1 5
"3" 8 27 127483 16 1 1 9
"4" 12 27 127482 14 3 1 9
"5" 16 33 127476 18 4 1 10
"6" 20 46 127464 28 5 1 12
"7" 24 61 127449 37 8 2 14
"8" 28 75 127431 47 11 2 15
"9" 32 97 127413 65 6 7 19
"10" 36 112 127396 71 10 9 22
"11" 40 133 127372 75 17 13 28
"12" 44 179 127328 104 27 14 34
"13" 48 228 127278 135 30 19 44
"14" 52 292 127210 176 29 26 61
"15" 56 357 127139 213 34 32 78
"16" 60 472 127031 277 54 42 99
"17" 64 600 126894 352 66 56 126
"18" 68 765 126730 468 69 67 161
"19" 72 952 126535 575 100 83 194
"20" 76 1201 126268 722 124 107 248
"21" 80 1543 125930 938 166 130 309
"22" 84 1988 125479 1219 197 166 406
"23" 88 2474 124974 1517 237 213 507
"24" 92 3114 124302 1897 337 259 621
"25" 96 3981 123446 2429 427 329 796
"26" 100 5065 122312 3103 522 418 1022
"27" 104 6426 120908 3925 660 540 1301
"28" 108 8130 119175 4934 847 668 1681
"29" 112 10359 116908 6285 1114 851 2109
"30" 116 13119 114044 7971 1421 1079 2648
"31" 120 16556 110545 10013 1773 1391 3379
"32" 124 20715 106272 12313 2324 1777 4301
"33" 128 25737 101089 15230 2791 2237 5479
"34" 132 31913 94791 18597 3539 2867 6910
"35" 136 39129 87454 22404 4390 3626 8709
"36" 140 47358 78999 26522 5408 4559 10869
"37" 144 56651 69600 30609 6602 5824 13616
"38" 148 66635 59470 34773 7749 7261 16852
"39" 152 76826 49135 37959 9220 8918 20729
"40" 156 86972 38904 40172 10658 10880 25262
"41" 160 96466 29329 40993 11903 13179 30391
"42" 164 104930 20823 40045 13076 15634 36175
"43" 168 112063 13928 37395 14103 18318 42247
"44" 172 117343 8735 32939 14553 21011 48840
"45" 176 121198 5166 27752 14389 23803 55254
"46" 180 123683 2849 22181 13430 26481 61591
"47" 184 125175 1578 16671 12048 28993 67463
"48" 188 126080 880 11843 10487 31074 72676
"49" 192 126555 542 7966 8717 32931 76941
"50" 196 126901 338 5210 6859 34424 80408
"51" 200 127104 243 3255 5200 35595 83054
