"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 30 127478 20 5 4 1
"3" 8 39 127470 28 3 6 2
"4" 12 44 127466 33 1 6 4
"5" 16 52 127456 31 9 7 5
"6" 20 75 127434 49 9 9 8
"7" 24 97 127410 63 8 12 14
"8" 28 121 127383 81 10 13 17
"9" 32 144 127361 91 12 15 26
"10" 36 192 127313 116 29 16 31
"11" 40 267 127236 172 34 18 43
"12" 44 358 127139 236 38 28 56
"13" 48 443 127056 287 44 33 79
"14" 52 565 126926 363 59 41 102
"15" 56 749 126733 481 77 56 135
"16" 60 952 126535 602 99 74 177
"17" 64 1212 126255 765 121 95 231
"18" 68 1569 125902 970 179 120 300
"19" 72 2010 125444 1258 210 158 384
"20" 76 2571 124874 1582 270 207 512
"21" 80 3278 124143 2018 348 263 649
"22" 84 4188 123228 2593 432 331 832
"23" 88 5302 122079 3268 543 443 1048
"24" 92 6728 120622 4134 677 570 1347
"25" 96 8491 118827 5149 929 719 1694
"26" 100 10841 116385 6546 1197 926 2172
"27" 104 13794 113339 8346 1486 1204 2758
"28" 108 17419 109674 10528 1840 1542 3509
"29" 112 21737 105205 13016 2291 1943 4487
"30" 116 26993 99836 15934 2875 2459 5725
"31" 120 33222 93460 19246 3653 3099 7224
"32" 124 40643 85929 23191 4472 3919 9061
"33" 128 48870 77484 27110 5490 4896 11374
"34" 132 58285 67913 31245 6752 6112 14176
"35" 136 68341 57711 35055 8053 7574 17659
"36" 140 78488 47398 38140 9418 9309 21621
"37" 144 88517 37323 40198 10833 11195 26291
"38" 148 98022 27838 40890 12104 13445 31583
"39" 152 106294 19599 39620 13354 15919 37401
"40" 156 112990 12920 36756 13909 18655 43670
"41" 160 118097 8069 32298 14301 21382 50116
"42" 164 121645 4708 26942 13810 24261 56632
"43" 168 123953 2641 21251 13071 26887 62744
"44" 172 125254 1492 15790 11650 29383 68431
"45" 176 126118 875 11151 9957 31549 73461
"46" 180 126635 551 7489 8235 33308 77603
"47" 184 126893 366 4755 6419 34679 81040
"48" 188 127061 276 2928 4800 35754 83579
"49" 192 127187 202 1773 3401 36535 85478
"50" 196 127286 162 1064 2361 37122 86739
"51" 200 127326 135 631 1555 37520 87620
