"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 21 127488 11 5 2 3
"3" 8 33 127477 22 2 4 5
"4" 12 34 127473 21 2 4 7
"5" 16 43 127463 26 3 4 10
"6" 20 58 127448 37 5 4 12
"7" 24 82 127427 50 12 4 16
"8" 28 96 127410 61 6 6 23
"9" 32 126 127383 82 8 10 26
"10" 36 150 127357 87 20 11 32
"11" 40 191 127314 118 16 17 40
"12" 44 241 127265 151 20 20 50
"13" 48 308 127193 186 33 27 62
"14" 52 402 127093 247 47 35 73
"15" 56 534 126968 337 60 44 93
"16" 60 689 126804 437 89 53 110
"17" 64 893 126598 570 95 67 161
"18" 68 1160 126321 743 130 84 203
"19" 72 1493 125979 953 154 113 273
"20" 76 1898 125563 1184 206 154 354
"21" 80 2488 124951 1565 264 202 457
"22" 84 3232 124215 2042 349 267 574
"23" 88 4084 123335 2549 420 356 759
"24" 92 5233 122140 3216 575 447 995
"25" 96 6653 120698 4041 735 568 1309
"26" 100 8504 118780 5215 890 725 1674
"27" 104 10830 116420 6615 1126 929 2160
"28" 108 13622 113528 8258 1439 1176 2749
"29" 112 17143 109957 10340 1782 1506 3515
"30" 116 21487 105477 12810 2337 1903 4437
"31" 120 26813 100067 15846 2925 2407 5635
"32" 124 32950 93734 19143 3634 3059 7114
"33" 128 40079 86434 22764 4535 3878 8902
"34" 132 48599 77788 26966 5543 4870 11220
"35" 136 57966 68154 31209 6665 6044 14048
"36" 140 67979 58050 35105 7915 7516 17443
"37" 144 78149 47776 38065 9481 9228 21375
"38" 148 88377 37557 40203 11016 11257 25901
"39" 152 97581 28203 40644 12177 13559 31201
"40" 156 105919 19958 39611 13170 15984 37154
"41" 160 112726 13175 36662 13996 18661 43407
"42" 164 117923 8223 32382 14274 21398 49869
"43" 168 121581 4810 27201 13829 24264 56287
"44" 172 123829 2742 21307 13200 26916 62406
"45" 176 125239 1532 15736 11780 29482 68241
"46" 180 126086 888 11040 10156 31627 73263
"47" 184 126624 542 7461 8280 33453 77430
"48" 188 126901 359 4851 6414 34866 80770
"49" 192 127099 245 2976 4896 35937 83290
"50" 196 127220 190 1811 3470 36782 85157
"51" 200 127277 162 1094 2329 37361 86493
