"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 33 127480 23 6 3 1
"3" 8 42 127467 31 1 6 4
"4" 12 42 127466 30 1 6 5
"5" 16 46 127461 27 7 7 5
"6" 20 55 127451 32 6 8 9
"7" 24 73 127436 44 9 8 12
"8" 28 110 127399 64 21 11 14
"9" 32 140 127365 89 12 16 23
"10" 36 189 127316 125 19 17 28
"11" 40 238 127262 148 28 22 40
"12" 44 295 127209 183 31 23 58
"13" 48 370 127128 221 40 36 73
"14" 52 486 127009 283 59 43 101
"15" 56 641 126859 391 68 53 129
"16" 60 789 126702 482 73 69 165
"17" 64 979 126512 588 100 82 209
"18" 68 1258 126217 764 129 100 265
"19" 72 1603 125861 978 165 136 324
"20" 76 2024 125444 1218 228 176 402
"21" 80 2576 124859 1548 274 231 523
"22" 84 3240 124163 1945 372 286 637
"23" 88 4232 123183 2595 444 377 816
"24" 92 5365 121999 3279 548 488 1050
"25" 96 6820 120523 4166 696 609 1349
"26" 100 8646 118651 5248 893 783 1722
"27" 104 10914 116281 6581 1197 981 2155
"28" 108 13769 113367 8288 1477 1235 2769
"29" 112 17361 109719 10390 1899 1541 3531
"30" 116 21843 105111 13049 2339 1958 4497
"31" 120 27210 99625 16116 2954 2450 5690
"32" 124 33846 92815 19772 3717 3132 7225
"33" 128 41320 85205 23625 4598 3945 9152
"34" 132 49720 76670 27579 5558 4997 11586
"35" 136 59081 67114 31676 6761 6192 14452
"36" 140 69042 56980 35327 8169 7673 17873
"37" 144 79323 46618 38319 9552 9486 21966
"38" 148 89382 36518 40256 11040 11532 26554
"39" 152 98739 27062 40809 12206 13795 31929
"40" 156 106888 18995 39559 13330 16231 37768
"41" 160 113558 12391 36573 14019 18863 44103
"42" 164 118498 7615 31961 14327 21765 50445
"43" 168 121988 4384 26423 14120 24560 56885
"44" 172 124276 2407 20703 13237 27205 63131
"45" 176 125442 1367 15134 11876 29663 68769
"46" 180 126209 776 10565 10015 31854 73775
"47" 184 126704 471 7162 8161 33524 77857
"48" 188 126981 316 4632 6226 34963 81160
"49" 192 127141 215 2869 4559 36060 83653
"50" 196 127251 159 1743 3252 36837 85419
"51" 200 127320 127 1045 2212 37358 86705
