"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 26 127484 16 5 0 5
"3" 8 34 127473 23 5 0 6
"4" 12 48 127460 34 4 0 10
"5" 16 66 127443 44 7 3 12
"6" 20 79 127428 53 7 5 14
"7" 24 94 127413 56 10 6 22
"8" 28 118 127390 68 10 9 31
"9" 32 144 127365 84 15 12 33
"10" 36 170 127332 93 20 15 42
"11" 40 234 127273 140 21 20 53
"12" 44 297 127203 182 30 26 59
"13" 48 383 127120 243 40 31 69
"14" 52 494 127010 310 58 40 86
"15" 56 608 126879 367 63 53 125
"16" 60 794 126686 492 83 63 156
"17" 64 1024 126455 620 117 85 202
"18" 68 1321 126155 800 143 123 255
"19" 72 1760 125711 1087 202 149 322
"20" 76 2265 125179 1414 239 202 410
"21" 80 2892 124547 1801 316 244 531
"22" 84 3705 123707 2295 412 326 672
"23" 88 4739 122638 2934 505 424 876
"24" 92 6096 121271 3793 645 548 1110
"25" 96 7630 119681 4743 751 690 1446
"26" 100 9578 117682 5869 1001 857 1851
"27" 104 12117 115081 7345 1327 1080 2365
"28" 108 15356 111785 9247 1699 1382 3028
"29" 112 19333 107679 11572 2089 1731 3941
"30" 116 24168 102759 14366 2505 2244 5053
"31" 120 29769 97038 17390 3213 2831 6335
"32" 124 36374 90223 20723 4062 3548 8041
"33" 128 44207 82252 24640 4945 4470 10152
"34" 132 53182 73217 28936 6076 5496 12674
"35" 136 62707 63340 32884 7323 6816 15684
"36" 140 72861 53150 36537 8632 8357 19335
"37" 144 82998 42893 39176 10032 10117 23673
"38" 148 92924 32950 40772 11412 12205 28535
"39" 152 101871 23989 40457 12818 14511 34085
"40" 156 109477 16370 38522 13673 17049 40233
"41" 160 115764 10317 35156 14267 19753 46588
"42" 164 120138 6092 30098 14287 22565 53188
"43" 168 123065 3406 24398 13767 25298 59602
"44" 172 124728 1941 18612 12550 27862 65704
"45" 176 125801 1121 13480 11135 30171 71015
"46" 180 126456 629 9211 9343 32181 75721
"47" 184 126824 390 5986 7500 33794 79544
"48" 188 127025 265 3823 5626 35060 82516
"49" 192 127189 190 2401 4137 36033 84618
"50" 196 127279 147 1421 2902 36707 86249
"51" 200 127307 139 773 2001 37166 87367
