"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 24 127484 14 7 1 2
"3" 8 42 127468 31 6 1 4
"4" 12 55 127455 41 8 1 5
"5" 16 70 127439 50 9 1 10
"6" 20 105 127402 72 18 3 12
"7" 24 146 127360 108 18 4 16
"8" 28 197 127307 139 30 8 20
"9" 32 255 127240 178 26 16 35
"10" 36 343 127159 232 31 24 56
"11" 40 426 127073 275 49 33 69
"12" 44 551 126948 342 69 45 95
"13" 48 719 126769 447 84 59 129
"14" 52 923 126564 574 108 80 161
"15" 56 1187 126288 742 124 98 223
"16" 60 1531 125931 949 159 129 294
"17" 64 1965 125493 1220 209 161 375
"18" 68 2505 124947 1546 280 206 473
"19" 72 3202 124240 1994 341 266 601
"20" 76 4073 123328 2502 434 345 792
"21" 80 5168 122212 3195 541 442 990
"22" 84 6514 120832 3955 734 573 1252
"23" 88 8311 118978 5041 913 727 1630
"24" 92 10604 116650 6444 1155 929 2076
"25" 96 13456 113730 8198 1406 1186 2666
"26" 100 16888 110236 10180 1808 1493 3407
"27" 104 21106 105900 12632 2283 1843 4348
"28" 108 26209 100636 15477 2869 2352 5511
"29" 112 32504 94245 18883 3576 3007 7038
"30" 116 39867 86700 22786 4405 3826 8850
"31" 120 48152 78283 26841 5473 4768 11070
"32" 124 57402 68778 30919 6659 5928 13896
"33" 128 67391 58612 34711 8082 7323 17275
"34" 132 77731 48185 37963 9444 9019 21305
"35" 136 88052 37799 40288 10787 10969 26008
"36" 140 97441 28361 40895 12012 13252 31282
"37" 144 105801 20004 39989 12965 15752 37095
"38" 148 112711 13260 37123 13785 18529 43274
"39" 152 117917 8219 32733 14228 21270 49686
"40" 156 121533 4853 27283 14101 24088 56061
"41" 160 123798 2775 21325 13344 26762 62367
"42" 164 125184 1567 15920 11870 29175 68219
"43" 168 126068 928 11268 10330 31247 73223
"44" 172 126574 576 7574 8382 33074 77544
"45" 176 126864 384 4947 6477 34549 80891
"46" 180 127072 257 3072 4838 35697 83465
"47" 184 127218 197 1893 3478 36515 85332
"48" 188 127256 170 1096 2457 37057 86646
"49" 192 127307 153 634 1649 37473 87551
"50" 196 127348 132 365 1138 37722 88123
"51" 200 127357 121 200 696 37901 88560
