"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 23 127487 13 5 0 5
"3" 8 37 127471 26 2 1 8
"4" 12 46 127463 33 3 1 9
"5" 16 58 127452 39 7 1 11
"6" 20 69 127438 45 8 2 14
"7" 24 91 127416 61 9 3 18
"8" 28 114 127391 73 12 6 23
"9" 32 151 127356 96 16 8 31
"10" 36 188 127320 119 17 13 39
"11" 40 235 127267 143 27 17 48
"12" 44 320 127185 205 30 21 64
"13" 48 401 127101 261 34 29 77
"14" 52 516 126980 322 58 38 98
"15" 56 663 126829 415 66 51 131
"16" 60 855 126631 534 90 60 171
"17" 64 1089 126393 679 109 84 217
"18" 68 1380 126093 848 148 103 281
"19" 72 1762 125699 1087 182 138 355
"20" 76 2252 125197 1376 256 179 441
"21" 80 2888 124522 1776 322 225 565
"22" 84 3764 123664 2340 413 289 722
"23" 88 4787 122593 2993 474 381 939
"24" 92 6080 121257 3765 636 482 1197
"25" 96 7746 119564 4751 866 612 1517
"26" 100 9897 117369 6060 1079 802 1956
"27" 104 12477 114687 7574 1351 1061 2491
"28" 108 15748 111364 9487 1711 1352 3198
"29" 112 19958 107031 11991 2192 1726 4049
"30" 116 25066 101811 14913 2786 2211 5156
"31" 120 31036 95680 18271 3435 2830 6500
"32" 124 38151 88437 22021 4280 3600 8250
"33" 128 46345 80094 26041 5359 4559 10386
"34" 132 55537 70773 30301 6422 5762 13052
"35" 136 65410 60696 34308 7723 7136 16243
"36" 140 75633 50354 37649 9124 8723 20137
"37" 144 85610 40224 39831 10490 10720 24569
"38" 148 95284 30518 40900 11812 12990 29582
"39" 152 104050 21836 40308 13044 15434 35264
"40" 156 111252 14652 37882 13850 18047 41473
"41" 160 116938 9163 34012 14199 20815 47912
"42" 164 120849 5408 28603 14179 23600 54467
"43" 168 123356 3135 22821 13425 26300 60810
"44" 172 125006 1745 17135 12366 28783 66722
"45" 176 125983 990 12175 10727 31168 71913
"46" 180 126525 581 8366 8788 33045 76326
"47" 184 126865 374 5410 6971 34589 79895
"48" 188 127077 258 3332 5383 35782 82580
"49" 192 127180 207 2016 3743 36687 84734
"50" 196 127242 169 1171 2573 37322 86176
"51" 200 127312 142 710 1710 37742 87150
