"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 31 127479 21 4 4 2
"3" 8 40 127470 29 1 6 4
"4" 12 44 127465 31 3 6 4
"5" 16 59 127448 37 8 7 7
"6" 20 95 127413 64 12 9 10
"7" 24 122 127386 86 11 11 14
"8" 28 165 127343 114 19 14 18
"9" 32 201 127305 130 22 19 30
"10" 36 255 127248 162 24 22 47
"11" 40 323 127176 194 41 27 61
"12" 44 419 127083 260 47 36 76
"13" 48 551 126940 349 65 45 92
"14" 52 745 126752 478 88 60 119
"15" 56 909 126576 569 99 80 161
"16" 60 1149 126322 723 124 94 208
"17" 64 1485 125985 929 158 123 275
"18" 68 1900 125568 1180 210 160 350
"19" 72 2486 124966 1568 270 199 449
"20" 76 3185 124225 2000 319 261 605
"21" 80 4035 123359 2487 444 348 756
"22" 84 5157 122230 3185 525 453 994
"23" 88 6545 120813 4016 703 567 1259
"24" 92 8314 118984 5049 902 727 1636
"25" 96 10571 116669 6431 1115 921 2104
"26" 100 13271 113870 7985 1428 1169 2689
"27" 104 16744 110343 10069 1807 1473 3395
"28" 108 20953 106011 12514 2285 1863 4291
"29" 112 26027 100860 15337 2848 2367 5475
"30" 116 32291 94461 18854 3499 3003 6935
"31" 120 39422 87132 22497 4465 3752 8708
"32" 124 47742 78606 26639 5435 4685 10983
"33" 128 56949 69258 30643 6585 5913 13808
"34" 132 67138 58942 34616 8086 7328 17108
"35" 136 77453 48485 37992 9380 8983 21098
"36" 140 87493 38420 40047 10688 10941 25817
"37" 144 97004 28785 40839 11865 13202 31098
"38" 148 105374 20483 39815 13098 15611 36850
"39" 152 112351 13582 36952 13921 18299 43179
"40" 156 117665 8484 32835 14100 21153 49577
"41" 160 121273 5005 27531 13949 23867 55926
"42" 164 123809 2777 21828 13275 26529 62177
"43" 168 125187 1597 16191 12158 28935 67903
"44" 172 126023 934 11479 10361 31188 72995
"45" 176 126554 579 7782 8523 33010 77239
"46" 180 126874 386 4943 6788 34474 80669
"47" 184 127073 263 3146 4904 35633 83390
"48" 188 127202 191 1911 3539 36444 85308
"49" 192 127279 153 1130 2465 36998 86686
"50" 196 127338 125 668 1624 37417 87629
"51" 200 127361 116 392 1042 37692 88235
