"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 28 127480 18 4 1 5
"3" 8 40 127470 28 4 2 6
"4" 12 50 127460 35 5 2 8
"5" 16 62 127448 42 5 3 12
"6" 20 78 127430 50 8 4 16
"7" 24 97 127410 60 12 5 20
"8" 28 124 127382 79 9 8 28
"9" 32 159 127347 104 10 11 34
"10" 36 203 127301 119 32 12 40
"11" 40 251 127253 143 32 18 58
"12" 44 347 127157 217 28 22 80
"13" 48 449 127053 282 43 30 94
"14" 52 555 126946 347 49 39 120
"15" 56 692 126801 427 59 56 150
"16" 60 874 126612 537 87 70 180
"17" 64 1096 126386 663 112 86 235
"18" 68 1434 126047 877 150 107 300
"19" 72 1834 125623 1129 192 135 378
"20" 76 2323 125111 1414 248 188 473
"21" 80 2959 124467 1806 308 246 599
"22" 84 3787 123623 2307 419 309 752
"23" 88 4847 122553 2953 522 404 968
"24" 92 6173 121191 3783 630 525 1235
"25" 96 7792 119505 4732 840 665 1555
"26" 100 9912 117344 6028 1055 845 1984
"27" 104 12534 114683 7565 1340 1106 2523
"28" 108 15756 111348 9444 1678 1391 3243
"29" 112 19667 107371 11720 2051 1754 4142
"30" 116 24583 102376 14473 2725 2239 5146
"31" 120 30384 96332 17683 3346 2842 6513
"32" 124 37344 89282 21404 4184 3544 8212
"33" 128 45392 81064 25509 5074 4480 10329
"34" 132 54262 71959 29532 6272 5522 12936
"35" 136 64231 61913 33731 7474 6856 16170
"36" 140 74506 51487 37251 8850 8505 19900
"37" 144 84631 41278 39782 10116 10408 24325
"38" 148 94276 31634 40825 11536 12572 29343
"39" 152 103000 22879 40396 12732 15018 34854
"40" 156 110372 15492 38090 13586 17708 40988
"41" 160 116130 9907 34232 14123 20439 47336
"42" 164 120400 5937 29091 14289 23195 53825
"43" 168 123140 3355 23352 13682 25864 60242
"44" 172 124872 1849 17609 12508 28445 66310
"45" 176 125856 1067 12650 10803 30763 71640
"46" 180 126484 633 8572 9109 32669 76134
"47" 184 126819 405 5622 7167 34151 79879
"48" 188 127014 290 3496 5453 35345 82720
"49" 192 127189 217 2099 3990 36196 84904
"50" 196 127258 174 1250 2669 36899 86440
"51" 200 127326 143 744 1831 37317 87434
