"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 26 127484 16 6 1 3
"3" 8 38 127471 27 6 1 4
"4" 12 55 127453 38 8 2 7
"5" 16 69 127439 48 11 2 8
"6" 20 94 127415 65 16 3 10
"7" 24 124 127383 89 12 8 15
"8" 28 162 127347 103 23 12 24
"9" 32 203 127305 134 15 15 39
"10" 36 255 127244 161 26 17 51
"11" 40 337 127162 212 38 24 63
"12" 44 429 127067 266 42 30 91
"13" 48 554 126939 357 53 34 110
"14" 52 725 126766 463 84 40 138
"15" 56 935 126542 590 103 57 185
"16" 60 1227 126250 777 126 84 240
"17" 64 1543 125926 959 163 120 301
"18" 68 2048 125409 1288 224 149 387
"19" 72 2606 124846 1641 271 192 502
"20" 76 3362 124065 2138 338 241 645
"21" 80 4261 123138 2681 446 307 827
"22" 84 5313 122050 3272 592 407 1042
"23" 88 6823 120508 4164 751 554 1354
"24" 92 8757 118512 5357 966 703 1731
"25" 96 11197 116015 6879 1157 918 2243
"26" 100 14044 113092 8554 1470 1171 2849
"27" 104 17642 109444 10649 1883 1524 3586
"28" 108 22019 104876 13105 2357 1974 4583
"29" 112 27620 99203 16256 3051 2479 5834
"30" 116 34140 92505 19838 3697 3141 7464
"31" 120 41730 84786 23763 4580 3996 9391
"32" 124 50209 76170 27813 5700 4981 11715
"33" 128 59494 66710 31767 6935 6207 14585
"34" 132 69539 56511 35456 8235 7724 18124
"35" 136 79830 46077 38382 9704 9448 22296
"36" 140 89861 35963 40382 11108 11460 26911
"37" 144 99209 26589 40745 12367 13813 32284
"38" 148 107219 18571 39365 13385 16258 38211
"39" 152 113956 12073 36338 14093 18831 44694
"40" 156 118784 7378 31604 14358 21536 51286
"41" 160 122100 4326 26246 13960 24234 57660
"42" 164 124272 2384 20273 13261 26948 63790
"43" 168 125471 1335 14867 11539 29471 69594
"44" 172 126234 786 10371 9893 31528 74442
"45" 176 126670 483 6924 8072 33279 78395
"46" 180 126918 329 4390 6239 34678 81611
"47" 184 127138 228 2721 4595 35759 84063
"48" 188 127228 175 1652 3273 36539 85764
"49" 192 127303 145 1002 2202 37076 87023
"50" 196 127339 125 577 1428 37479 87855
"51" 200 127359 119 321 928 37703 88407
