"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 26 127483 16 4 2 4
"3" 8 36 127471 24 5 2 5
"4" 12 44 127465 31 4 2 7
"5" 16 52 127455 36 4 2 10
"6" 20 70 127440 47 7 2 14
"7" 24 90 127417 55 12 2 21
"8" 28 133 127374 88 14 3 28
"9" 32 186 127317 123 23 3 37
"10" 36 240 127263 160 26 7 47
"11" 40 300 127205 194 30 13 63
"12" 44 386 127115 237 47 22 80
"13" 48 494 127004 307 55 33 99
"14" 52 619 126874 384 60 47 128
"15" 56 793 126699 481 92 58 162
"16" 60 1004 126485 603 101 76 224
"17" 64 1283 126192 785 135 97 266
"18" 68 1639 125828 1014 169 120 336
"19" 72 2098 125369 1300 229 150 419
"20" 76 2686 124756 1666 291 198 531
"21" 80 3460 123966 2144 390 262 664
"22" 84 4410 122969 2753 455 340 862
"23" 88 5658 121706 3517 588 433 1120
"24" 92 7262 120050 4524 734 581 1423
"25" 96 9176 118106 5603 1009 733 1831
"26" 100 11589 115648 7051 1315 919 2304
"27" 104 14635 112449 8795 1606 1227 3007
"28" 108 18615 108435 11185 2088 1576 3766
"29" 112 23319 103564 13911 2539 2048 4821
"30" 116 28978 97806 17086 3204 2616 6072
"31" 120 35916 90720 20917 4017 3312 7670
"32" 124 43817 82653 24957 4943 4207 9710
"33" 128 52599 73723 28969 6118 5309 12203
"34" 132 62327 63737 33102 7428 6612 15185
"35" 136 72815 53124 36953 8787 8129 18946
"36" 140 83219 42577 39760 10266 9980 23213
"37" 144 93086 32732 41160 11584 12108 28234
"38" 148 102269 23548 41016 12946 14569 33738
"39" 152 110058 15869 39157 13841 17200 39860
"40" 156 116023 10046 35367 14375 19991 46290
"41" 160 120222 5960 30088 14482 22813 52839
"42" 164 123095 3341 24152 14104 25557 59282
"43" 168 124845 1871 18376 12986 28143 65340
"44" 172 125848 1042 13222 11142 30502 70982
"45" 176 126497 593 9162 9247 32474 75614
"46" 180 126798 386 5857 7423 34152 79366
"47" 184 127033 282 3700 5608 35346 82379
"48" 188 127179 197 2292 3961 36324 84602
"49" 192 127269 157 1352 2815 37002 86100
"50" 196 127314 130 804 1921 37452 87137
"51" 200 127353 117 456 1284 37780 87833
