"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 28 127481 18 5 2 3
"3" 32 40 127470 30 4 3 3
"4" 48 46 127463 32 8 3 3
"5" 64 62 127445 45 8 3 6
"6" 80 89 127419 63 13 5 8
"7" 96 114 127391 83 13 7 11
"8" 112 164 127345 111 24 8 21
"9" 128 219 127288 149 21 18 31
"10" 144 286 127216 192 26 23 45
"11" 160 388 127116 260 45 27 56
"12" 176 497 127005 331 49 40 77
"13" 192 630 126858 410 72 50 98
"14" 208 834 126644 535 105 59 135
"15" 224 1087 126392 704 119 80 184
"16" 240 1407 126070 907 151 113 236
"17" 256 1804 125654 1153 190 147 314
"18" 272 2267 125177 1407 246 187 427
"19" 288 2886 124546 1781 306 246 553
"20" 304 3717 123702 2297 386 333 701
"21" 320 4744 122639 2913 509 412 910
"22" 336 5941 121416 3627 631 504 1179
"23" 352 7568 119768 4611 811 645 1501
"24" 368 9571 117693 5837 984 827 1923
"25" 384 12041 115134 7278 1233 1059 2471
"26" 400 15188 111937 9108 1666 1322 3092
"27" 416 19057 108002 11314 2071 1707 3965
"28" 432 23870 103079 14129 2613 2152 4976
"29" 448 29696 97063 17351 3317 2722 6306
"30" 464 36538 90086 20982 4181 3423 7952
"31" 480 44594 81857 25215 5043 4281 10055
"32" 496 53321 72926 29219 6096 5368 12638
"33" 512 62924 63234 33130 7276 6713 15805
"34" 528 72936 53084 36557 8662 8258 19459
"35" 544 83004 42836 39130 9970 10078 23826
"36" 560 92914 32911 40525 11522 12190 28677
"37" 576 102047 23806 40509 12652 14552 34334
"38" 592 109675 16260 38555 13661 17054 40405
"39" 608 115682 10334 34890 14159 19816 46817
"40" 624 119999 6240 30036 14120 22616 53227
"41" 640 122842 3610 24194 13867 25309 59472
"42" 656 124655 2044 18283 12955 27949 65468
"43" 672 125750 1150 13343 11125 30279 71003
"44" 688 126367 691 9191 9347 32192 75637
"45" 704 126732 442 6005 7431 33895 79401
"46" 720 126998 306 3806 5675 35205 82312
"47" 736 127136 237 2358 4171 36163 84444
"48" 752 127198 192 1411 2907 36852 86028
"49" 768 127285 159 837 2023 37318 87107
"50" 784 127323 142 495 1348 37630 87850
"51" 800 127342 133 296 888 37820 88338
