"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 26 127484 16 5 1 4
"3" 8 33 127474 22 4 1 6
"4" 12 41 127467 28 2 3 8
"5" 16 51 127457 33 6 3 9
"6" 20 62 127444 38 8 5 11
"7" 24 86 127423 51 14 7 14
"8" 28 130 127380 87 17 9 17
"9" 32 160 127342 108 18 10 24
"10" 36 201 127300 134 21 15 31
"11" 40 257 127248 167 27 20 43
"12" 44 317 127183 204 32 27 54
"13" 48 402 127097 251 46 39 66
"14" 52 546 126949 342 68 49 87
"15" 56 682 126808 427 65 70 120
"16" 60 861 126624 535 86 80 160
"17" 64 1120 126373 693 116 104 207
"18" 68 1431 126032 882 163 126 260
"19" 72 1871 125600 1150 205 168 348
"20" 76 2365 125086 1472 229 205 459
"21" 80 3036 124390 1886 325 262 563
"22" 84 3870 123537 2393 429 323 725
"23" 88 4973 122424 3091 523 419 940
"24" 92 6323 121016 3878 699 531 1215
"25" 96 8008 119237 4886 838 688 1596
"26" 100 10250 117018 6249 1084 898 2019
"27" 104 12981 114225 7884 1395 1122 2580
"28" 108 16239 110833 9839 1679 1424 3297
"29" 112 20425 106564 12253 2150 1813 4209
"30" 116 25443 101391 15026 2795 2289 5333
"31" 120 31711 95050 18502 3592 2890 6727
"32" 124 38839 87698 22329 4328 3697 8485
"33" 128 47216 79251 26577 5300 4668 10671
"34" 132 56460 69778 30732 6565 5806 13357
"35" 136 66322 59705 34561 7790 7289 16682
"36" 140 76636 49317 38058 9068 8945 20565
"37" 144 86892 38990 40382 10466 10875 25169
"38" 148 96260 29475 40851 11926 13078 30405
"39" 152 104922 20916 40234 13019 15529 36140
"40" 156 111947 13961 37553 13847 18179 42368
"41" 160 117253 8819 33213 14347 20895 48798
"42" 164 121211 5073 27878 14292 23671 55370
"43" 168 123734 2849 22302 13473 26350 61609
"44" 172 125229 1575 16798 12192 28860 67379
"45" 176 126041 931 11766 10562 31098 72615
"46" 180 126578 540 7877 8665 33045 76991
"47" 184 126902 342 5116 6781 34537 80468
"48" 188 127101 239 3217 5150 35656 83078
"49" 192 127194 186 1941 3695 36492 85066
"50" 196 127283 155 1162 2540 37068 86513
"51" 200 127313 137 682 1706 37461 87464
