"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 34 127482 24 6 1 3
"3" 8 33 127474 23 3 3 4
"4" 12 42 127467 30 4 3 5
"5" 16 52 127458 35 5 4 8
"6" 20 64 127444 37 10 4 13
"7" 24 87 127418 56 6 8 17
"8" 28 109 127399 67 10 10 22
"9" 32 141 127365 86 16 13 26
"10" 36 174 127333 101 20 17 36
"11" 40 219 127285 121 34 21 43
"12" 44 296 127204 175 37 29 55
"13" 48 385 127119 240 43 37 65
"14" 52 485 127013 311 51 46 77
"15" 56 613 126879 375 76 55 107
"16" 60 795 126701 490 92 69 144
"17" 64 983 126493 594 100 95 194
"18" 68 1252 126233 760 131 120 241
"19" 72 1604 125868 969 179 144 312
"20" 76 2047 125413 1246 210 186 405
"21" 80 2591 124857 1552 301 229 509
"22" 84 3291 124138 1991 337 293 670
"23" 88 4235 123154 2561 486 347 841
"24" 92 5433 121920 3337 588 441 1067
"25" 96 6882 120457 4260 678 571 1373
"26" 100 8644 118661 5255 908 747 1734
"27" 104 11019 116213 6647 1213 958 2201
"28" 108 13813 113333 8290 1490 1206 2827
"29" 112 17410 109636 10407 1842 1521 3640
"30" 116 21767 105202 12934 2285 1925 4623
"31" 120 27003 99835 15800 2952 2431 5820
"32" 124 33411 93269 19317 3704 3083 7307
"33" 128 40896 85700 23136 4642 3906 9212
"34" 132 49216 77138 27172 5495 4922 11627
"35" 136 58615 67567 31425 6686 6106 14398
"36" 140 68381 57674 35025 8040 7552 17764
"37" 144 78493 47422 37933 9476 9326 21758
"38" 148 88485 37417 39899 10821 11325 26440
"39" 152 97903 27918 40409 12251 13557 31686
"40" 156 106292 19592 39501 13128 16060 37603
"41" 160 113195 12749 36653 14039 18729 43774
"42" 164 118373 7839 32389 14126 21533 50325
"43" 168 121796 4589 26755 13913 24323 56805
"44" 172 124022 2585 20936 13135 26979 62972
"45" 176 125332 1458 15539 11737 29428 68628
"46" 180 126172 845 10965 10114 31520 73573
"47" 184 126626 509 7246 8292 33328 77760
"48" 188 126957 328 4616 6467 34752 81122
"49" 192 127111 226 2845 4800 35799 83667
"50" 196 127212 185 1709 3380 36578 85545
"51" 200 127287 156 1003 2367 37130 86787
