"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 38 127471 28 7 0 3
"3" 8 54 127455 43 6 1 4
"4" 12 67 127439 54 4 3 6
"5" 16 81 127426 58 8 6 9
"6" 20 112 127397 79 14 7 12
"7" 24 145 127357 98 18 9 20
"8" 28 215 127292 153 22 12 28
"9" 32 268 127237 187 21 17 43
"10" 36 340 127165 228 35 19 58
"11" 40 419 127083 270 42 24 83
"12" 44 565 126927 360 69 30 106
"13" 48 741 126739 481 80 41 139
"14" 52 985 126497 652 97 60 176
"15" 56 1274 126202 834 137 73 230
"16" 60 1689 125790 1095 185 103 306
"17" 64 2182 125269 1400 240 143 399
"18" 68 2832 124607 1798 323 198 513
"19" 72 3608 123800 2278 375 282 673
"20" 76 4610 122775 2863 514 355 878
"21" 80 5963 121399 3698 649 461 1155
"22" 84 7647 119679 4733 827 621 1466
"23" 88 9682 117572 5994 997 809 1882
"24" 92 12221 114973 7500 1303 1038 2380
"25" 96 15520 111629 9488 1695 1306 3031
"26" 100 19438 107546 11732 2127 1703 3876
"27" 104 24391 102489 14513 2682 2173 5023
"28" 108 30392 96440 17910 3280 2792 6410
"29" 112 37226 89345 21460 4119 3503 8144
"30" 116 45142 81304 25454 5015 4418 10255
"31" 120 54072 72214 29596 6234 5500 12742
"32" 124 63949 62117 33704 7595 6804 15846
"33" 128 74133 51780 37264 8925 8423 19521
"34" 132 84454 41461 39905 10351 10361 23837
"35" 136 94378 31526 41046 11880 12553 28899
"36" 140 103098 22757 40599 12967 14998 34534
"37" 144 110689 15254 38579 13750 17677 40683
"38" 148 116341 9728 34576 14257 20509 46999
"39" 152 120422 5852 29247 14459 23266 53450
"40" 156 123172 3301 23368 13920 26077 59807
"41" 160 124823 1889 17783 12431 28668 65941
"42" 164 125816 1109 12683 10858 30939 71336
"43" 168 126453 653 8738 8856 32926 75933
"44" 172 126792 416 5729 7086 34494 79483
"45" 176 127025 284 3628 5304 35762 82331
"46" 180 127167 213 2290 3878 36595 84404
"47" 184 127253 175 1349 2802 37241 85861
"48" 188 127314 148 788 1909 37682 86935
"49" 192 127350 130 441 1290 38022 87597
"50" 196 127360 124 248 829 38226 88057
"51" 200 127374 119 135 504 38360 88375
