"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 27 127481 17 8 1 1
"3" 8 45 127463 34 5 1 5
"4" 12 58 127450 45 3 5 5
"5" 16 66 127437 45 11 5 5
"6" 20 102 127407 74 10 5 13
"7" 24 130 127378 87 15 8 20
"8" 28 173 127334 115 19 15 24
"9" 32 206 127298 129 20 20 37
"10" 36 275 127232 177 26 23 49
"11" 40 342 127158 214 43 24 61
"12" 44 446 127048 288 47 30 81
"13" 48 580 126921 360 78 39 103
"14" 52 728 126760 449 79 61 139
"15" 56 933 126547 578 106 76 173
"16" 60 1197 126287 756 123 99 219
"17" 64 1524 125934 937 165 131 291
"18" 68 2008 125458 1250 215 165 378
"19" 72 2541 124893 1576 268 201 496
"20" 76 3254 124184 2016 332 267 639
"21" 80 4105 123303 2509 432 356 808
"22" 84 5155 122201 3114 532 476 1033
"23" 88 6620 120728 4008 708 600 1304
"24" 92 8445 118845 5085 943 752 1665
"25" 96 10765 116476 6524 1169 934 2138
"26" 100 13654 113523 8281 1419 1198 2756
"27" 104 17067 110002 10254 1815 1510 3488
"28" 108 21286 105694 12647 2329 1904 4406
"29" 112 26477 100387 15514 2924 2414 5625
"30" 116 32702 94013 18890 3598 3050 7164
"31" 120 40080 86451 22760 4541 3842 8937
"32" 124 48568 77794 26983 5403 4872 11310
"33" 128 57845 68362 31066 6672 6022 14085
"34" 132 67890 58159 35073 7942 7425 17450
"35" 136 78104 47801 38111 9315 9206 21472
"36" 140 88301 37512 40197 10789 11218 26097
"37" 144 97654 28199 40743 12128 13468 31315
"38" 148 105956 19856 39577 13392 15934 37053
"39" 152 112927 13065 36853 14094 18650 43330
"40" 156 118210 7969 32767 14136 21442 49865
"41" 160 121789 4555 27156 14105 24206 56322
"42" 164 124003 2564 21323 13368 26869 62443
"43" 168 125383 1459 15829 11966 29316 68272
"44" 172 126158 856 11094 10309 31475 73280
"45" 176 126637 504 7414 8320 33324 77579
"46" 180 126967 317 4789 6508 34773 80897
"47" 184 127130 214 2975 4873 35815 83467
"48" 188 127242 165 1836 3390 36644 85372
"49" 192 127283 141 1025 2394 37206 86658
"50" 196 127337 124 614 1614 37572 87537
"51" 200 127351 117 348 1087 37800 88116
