"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 19 127489 9 5 2 3
"3" 8 28 127481 17 5 2 4
"4" 12 36 127473 25 1 2 8
"5" 16 45 127464 30 4 3 8
"6" 20 56 127451 35 6 4 11
"7" 24 73 127433 48 8 4 13
"8" 28 90 127418 55 11 5 19
"9" 32 123 127384 77 12 7 27
"10" 36 163 127342 109 15 9 30
"11" 40 202 127300 130 22 13 37
"12" 44 263 127241 167 25 20 51
"13" 48 331 127174 214 30 26 61
"14" 52 412 127087 257 49 27 79
"15" 56 520 126978 327 49 40 104
"16" 60 656 126835 394 75 48 139
"17" 64 865 126608 536 91 60 178
"18" 68 1169 126305 734 132 80 223
"19" 72 1502 125969 951 146 111 294
"20" 76 1868 125599 1158 202 138 370
"21" 80 2399 125055 1486 246 176 491
"22" 84 3052 124372 1874 321 227 630
"23" 88 3875 123536 2378 403 303 791
"24" 92 4986 122401 3062 513 392 1019
"25" 96 6287 121061 3814 641 514 1318
"26" 100 8001 119323 4869 839 637 1656
"27" 104 10119 117143 6126 1072 830 2091
"28" 108 12739 114473 7678 1362 1057 2642
"29" 112 15988 111134 9573 1709 1394 3312
"30" 116 20045 106988 11919 2146 1782 4198
"31" 120 24983 101929 14726 2705 2230 5322
"32" 124 30931 95799 17977 3377 2860 6717
"33" 128 38007 88592 21879 4180 3593 8355
"34" 132 46125 80268 25896 5217 4488 10524
"35" 136 55494 70788 30289 6378 5610 13217
"36" 140 65240 60838 34260 7606 6989 16385
"37" 144 75402 50592 37559 9013 8570 20260
"38" 148 85452 40401 39778 10456 10480 24738
"39" 152 95073 30768 40754 11913 12650 29756
"40" 156 103827 22043 40277 12921 15097 35532
"41" 160 110983 14933 37698 13901 17770 41614
"42" 164 116605 9452 33648 14303 20512 48142
"43" 168 120705 5576 28712 14133 23299 54561
"44" 172 123284 3196 22967 13329 26072 60916
"45" 176 124936 1830 17315 12291 28568 66762
"46" 180 125857 1091 12369 10558 30860 72070
"47" 184 126451 656 8433 8838 32735 76445
"48" 188 126817 425 5505 6966 34351 79995
"49" 192 127026 284 3521 5182 35528 82795
"50" 196 127161 209 2153 3808 36404 84796
"51" 200 127256 165 1296 2647 37011 86302
