"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 28 127480 18 4 2 4
"3" 8 41 127468 31 2 3 5
"4" 12 47 127461 33 6 3 5
"5" 16 63 127445 44 7 5 7
"6" 20 84 127425 56 10 7 11
"7" 24 99 127408 60 13 9 17
"8" 28 122 127385 75 11 12 24
"9" 32 143 127361 79 19 18 27
"10" 36 182 127323 107 16 22 37
"11" 40 229 127275 135 23 27 44
"12" 44 291 127205 170 36 32 53
"13" 48 376 127127 226 42 38 70
"14" 52 489 127005 315 47 46 81
"15" 56 629 126865 397 66 62 104
"16" 60 813 126670 513 83 80 137
"17" 64 1038 126449 661 100 95 182
"18" 68 1315 126155 819 143 125 228
"19" 72 1709 125763 1063 195 160 291
"20" 76 2207 125236 1391 217 206 393
"21" 80 2854 124576 1777 299 255 523
"22" 84 3662 123751 2266 414 313 669
"23" 88 4658 122713 2873 515 393 877
"24" 92 6016 121338 3711 657 524 1124
"25" 96 7691 119598 4707 843 672 1469
"26" 100 9761 117494 5946 1013 878 1924
"27" 104 12353 114820 7524 1290 1108 2431
"28" 108 15473 111654 9319 1619 1401 3134
"29" 112 19345 107688 11539 2013 1773 4020
"30" 116 23966 102934 14049 2607 2237 5073
"31" 120 29798 96987 17298 3294 2792 6414
"32" 124 36704 89940 21088 4020 3494 8102
"33" 128 44547 81922 25083 5031 4317 10116
"34" 132 53498 72788 29272 6107 5424 12695
"35" 136 63121 62981 33236 7308 6714 15863
"36" 140 73340 52541 36775 8740 8309 19516
"37" 144 83611 42284 39411 10168 10205 23827
"38" 148 93493 32303 40824 11568 12339 28762
"39" 152 102561 23246 40615 12714 14831 34401
"40" 156 110110 15865 38420 13744 17438 40508
"41" 160 116015 10026 34764 13994 20295 46962
"42" 164 120289 5923 29797 14088 23043 53361
"43" 168 123100 3419 24040 13547 25737 59776
"44" 172 124768 1925 18184 12504 28246 65834
"45" 176 125775 1123 13116 10896 30521 71242
"46" 180 126437 678 8889 9211 32470 75867
"47" 184 126804 431 5899 7216 34125 79564
"48" 188 127030 281 3791 5448 35357 82434
"49" 192 127159 203 2346 4025 36223 84565
"50" 196 127268 163 1417 2890 36869 86092
"51" 200 127307 144 833 1982 37299 87193
