"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 21 127490 11 5 3 2
"3" 32 25 127485 14 5 3 3
"4" 48 30 127480 18 2 4 6
"5" 64 35 127474 22 3 4 6
"6" 80 48 127461 31 3 4 10
"7" 96 63 127446 38 7 4 14
"8" 112 78 127430 43 10 4 21
"9" 128 106 127403 63 11 7 25
"10" 144 121 127384 74 7 10 30
"11" 160 143 127363 85 7 16 35
"12" 176 173 127334 95 20 19 39
"13" 192 236 127270 141 28 21 46
"14" 208 317 127187 202 28 27 60
"15" 224 375 127123 228 28 36 83
"16" 240 447 127053 261 41 44 101
"17" 256 554 126944 322 54 52 126
"18" 272 698 126794 407 74 67 150
"19" 288 911 126585 529 117 78 187
"20" 304 1184 126298 713 132 105 234
"21" 320 1547 125934 971 158 126 292
"22" 336 1940 125530 1212 204 157 367
"23" 352 2456 124999 1514 259 201 482
"24" 368 3097 124337 1907 335 256 599
"25" 384 3931 123477 2434 395 321 781
"26" 400 5005 122357 3047 541 420 997
"27" 416 6476 120867 3979 704 532 1261
"28" 432 8205 119067 5034 880 683 1608
"29" 448 10424 116825 6362 1114 890 2058
"30" 464 13096 114073 7914 1413 1153 2616
"31" 480 16559 110532 9921 1819 1456 3363
"32" 496 20690 106290 12354 2241 1832 4263
"33" 512 25833 101061 15261 2831 2304 5437
"34" 528 31922 94799 18574 3539 2909 6900
"35" 544 39035 87499 22285 4399 3643 8708
"36" 560 47346 79089 26396 5413 4623 10914
"37" 576 56634 69640 30591 6592 5787 13664
"38" 592 66551 59491 34587 7788 7177 16999
"39" 608 76943 49061 37990 9158 8870 20925
"40" 624 87165 38740 40158 10710 10869 25428
"41" 640 96604 29152 40949 12029 13053 30573
"42" 656 105206 20644 40049 13360 15532 36265
"43" 672 112484 13491 37582 14002 18188 42712
"44" 688 117731 8376 33343 14462 21014 48912
"45" 704 121321 4984 27722 14191 23928 55480
"46" 720 123842 2754 21904 13464 26650 61824
"47" 736 125251 1566 16252 12070 29201 67728
"48" 752 126028 907 11466 10431 31395 72736
"49" 768 126574 539 7752 8546 33299 76977
"50" 784 126898 338 4985 6619 34800 80494
"51" 800 127108 241 3100 4932 35938 83138
