"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 28 127481 18 5 0 5
"3" 32 35 127474 24 4 1 6
"4" 48 40 127468 27 4 2 7
"5" 64 50 127459 32 3 4 11
"6" 80 61 127445 38 5 6 12
"7" 96 82 127426 49 13 6 14
"8" 112 95 127414 60 4 7 24
"9" 128 118 127390 75 7 8 28
"10" 144 137 127366 81 12 12 32
"11" 160 191 127315 113 23 14 41
"12" 176 251 127249 155 25 18 53
"13" 192 315 127190 196 28 28 63
"14" 208 404 127104 249 43 37 75
"15" 224 525 126971 331 54 43 97
"16" 240 673 126820 413 68 58 134
"17" 256 862 126628 528 97 75 162
"18" 272 1107 126377 691 109 100 207
"19" 288 1397 126075 867 134 126 270
"20" 304 1764 125701 1074 192 157 341
"21" 320 2222 125232 1344 237 200 441
"22" 336 2842 124598 1734 295 246 567
"23" 352 3560 123862 2146 363 317 734
"24" 368 4450 122953 2671 453 391 935
"25" 384 5703 121671 3404 608 486 1205
"26" 400 7353 119994 4426 795 610 1522
"27" 416 9247 118018 5630 894 785 1938
"28" 432 11556 115650 6953 1177 1002 2424
"29" 448 14502 112640 8661 1534 1256 3051
"30" 464 18287 108787 10886 1959 1566 3876
"31" 480 23008 103932 13646 2411 2006 4945
"32" 496 28494 98287 16732 2986 2520 6256
"33" 512 35027 91640 20295 3716 3189 7827
"34" 528 42609 83909 24000 4752 4081 9776
"35" 544 51289 75063 28126 5920 5082 12161
"36" 560 60836 65273 32109 7182 6358 15187
"37" 576 70940 55043 35856 8514 7912 18658
"38" 592 81124 44775 38794 9801 9703 22826
"39" 608 91176 34691 40483 11327 11832 27534
"40" 624 100395 25383 40636 12620 14174 32965
"41" 640 108370 17475 39240 13465 16728 38937
"42" 656 114810 11175 36079 13972 19491 45268
"43" 672 119470 6738 31197 14258 22252 51763
"44" 688 122579 3857 25339 14039 25053 58148
"45" 704 124511 2105 19515 12840 27766 64390
"46" 720 125661 1197 14258 11386 30106 69911
"47" 736 126379 669 9944 9583 32181 74671
"48" 752 126766 419 6602 7645 33897 78622
"49" 768 127000 271 4152 5907 35238 81703
"50" 784 127168 191 2583 4342 36232 84011
"51" 800 127255 155 1573 3074 36950 85658
