"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 29 127481 19 7 1 2
"3" 8 41 127473 30 3 1 7
"4" 12 42 127465 30 3 1 8
"5" 16 62 127447 44 6 1 11
"6" 20 77 127431 52 10 3 12
"7" 24 107 127399 74 10 8 15
"8" 28 135 127372 91 14 12 18
"9" 32 179 127330 111 22 16 30
"10" 36 232 127268 144 23 21 44
"11" 40 292 127207 179 35 27 51
"12" 44 368 127129 220 41 34 73
"13" 48 482 127013 300 46 42 94
"14" 52 628 126863 398 65 50 115
"15" 56 809 126677 511 81 61 156
"16" 60 986 126496 621 80 79 206
"17" 64 1286 126190 794 139 99 254
"18" 68 1664 125797 1033 161 145 325
"19" 72 2093 125354 1297 206 172 418
"20" 76 2676 124760 1648 260 220 548
"21" 80 3352 124065 2051 324 278 699
"22" 84 4299 123109 2636 441 359 863
"23" 88 5432 121932 3307 543 463 1119
"24" 92 6928 120399 4203 696 590 1439
"25" 96 8651 118609 5209 882 747 1813
"26" 100 10877 116382 6500 1151 948 2278
"27" 104 13660 113493 8144 1437 1199 2880
"28" 108 17118 109935 10151 1851 1512 3604
"29" 112 21575 105389 12776 2319 1946 4534
"30" 116 26758 100092 15728 2825 2449 5756
"31" 120 32945 93783 19114 3565 3100 7166
"32" 124 40163 86413 22835 4359 3899 9070
"33" 128 48308 78032 26667 5452 4875 11314
"34" 132 57400 68745 30583 6591 6107 14119
"35" 136 67428 58651 34490 7954 7529 17455
"36" 140 77766 48197 37751 9330 9265 21420
"37" 144 87666 38225 39699 10694 11241 26032
"38" 148 97028 28813 40349 11948 13458 31273
"39" 152 105330 20517 39328 13178 15886 36938
"40" 156 112215 13750 36634 13966 18536 43079
"41" 160 117556 8533 32505 14212 21349 49490
"42" 164 121352 4984 27307 14117 24091 55837
"43" 168 123744 2826 21647 13345 26670 62082
"44" 172 125176 1619 16353 11800 29163 67860
"45" 176 126066 929 11704 10122 31340 72900
"46" 180 126543 565 7800 8450 33123 77170
"47" 184 126886 362 5015 6643 34592 80636
"48" 188 127044 273 3141 4931 35700 83272
"49" 192 127207 198 1939 3502 36504 85262
"50" 196 127272 165 1159 2402 37072 86639
"51" 200 127321 137 682 1661 37473 87505
