"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 18 127488 8 6 1 3
"3" 8 30 127480 19 3 2 6
"4" 12 38 127470 25 2 3 8
"5" 16 51 127459 33 5 3 10
"6" 20 72 127436 46 7 3 16
"7" 24 91 127416 57 9 6 19
"8" 28 119 127389 76 13 8 22
"9" 32 144 127362 91 14 8 31
"10" 36 180 127327 111 19 8 42
"11" 40 236 127269 150 21 12 53
"12" 44 300 127201 189 27 17 67
"13" 48 371 127126 227 38 26 80
"14" 52 461 127037 275 47 41 98
"15" 56 591 126906 351 59 50 131
"16" 60 739 126752 438 83 58 160
"17" 64 952 126541 569 112 74 197
"18" 68 1242 126233 753 135 98 256
"19" 72 1589 125879 993 143 132 321
"20" 76 2015 125447 1265 202 159 389
"21" 80 2550 124892 1586 266 204 494
"22" 84 3282 124135 2029 349 258 646
"23" 88 4139 123259 2549 414 339 837
"24" 92 5253 122103 3206 571 421 1055
"25" 96 6727 120595 4121 733 538 1335
"26" 100 8601 118645 5274 893 685 1749
"27" 104 10947 116232 6637 1169 891 2250
"28" 108 13868 113287 8443 1458 1157 2810
"29" 112 17425 109632 10454 1892 1476 3603
"30" 116 21739 105245 12890 2334 1888 4627
"31" 120 26944 99914 15776 2873 2414 5881
"32" 124 33321 93366 19252 3657 3049 7363
"33" 128 40771 85784 23158 4543 3875 9195
"34" 132 49109 77260 27190 5541 4881 11497
"35" 136 58448 67719 31333 6785 6046 14284
"36" 140 68519 57528 35281 8064 7504 17670
"37" 144 78787 47148 38385 9486 9230 21686
"38" 148 89044 36815 40432 10996 11185 26431
"39" 152 98357 27406 40964 12209 13427 31757
"40" 156 106580 19303 39631 13414 15936 37599
"41" 160 113368 12688 36730 14121 18620 43897
"42" 164 118435 7785 32103 14490 21346 50496
"43" 168 121929 4458 26645 14256 24096 56932
"44" 172 124106 2490 20988 13164 26733 63221
"45" 176 125512 1348 15649 11807 29232 68824
"46" 180 126225 795 10941 10160 31432 73692
"47" 184 126687 478 7305 8247 33263 77872
"48" 188 126954 299 4637 6422 34700 81195
"49" 192 127135 217 2821 4838 35772 83704
"50" 196 127226 181 1628 3456 36550 85592
"51" 200 127302 146 993 2296 37092 86921
