"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 19 127490 9 6 1 3
"3" 8 37 127473 26 3 3 5
"4" 12 42 127466 28 4 4 6
"5" 16 55 127454 37 5 4 9
"6" 20 68 127438 43 7 6 12
"7" 24 80 127427 51 6 8 15
"8" 28 107 127400 70 10 8 19
"9" 32 132 127376 83 17 8 24
"10" 36 180 127326 117 20 12 31
"11" 40 228 127274 149 21 13 45
"12" 44 291 127211 172 41 17 61
"13" 48 367 127127 229 37 26 75
"14" 52 470 127030 288 48 34 100
"15" 56 589 126906 361 56 48 124
"16" 60 776 126715 486 73 62 155
"17" 64 959 126520 592 91 82 194
"18" 68 1224 126258 741 131 103 249
"19" 72 1617 125851 994 173 130 320
"20" 76 2063 125390 1273 212 176 402
"21" 80 2629 124828 1627 276 221 505
"22" 84 3304 124121 2043 342 283 636
"23" 88 4206 123195 2598 447 351 810
"24" 92 5417 121943 3327 586 477 1027
"25" 96 6807 120510 4175 694 618 1320
"26" 100 8644 118653 5260 912 783 1689
"27" 104 10959 116272 6612 1176 992 2179
"28" 108 13986 113170 8425 1497 1250 2814
"29" 112 17679 109391 10664 1835 1577 3603
"30" 116 21900 105061 13049 2306 2018 4527
"31" 120 27085 99763 15875 2913 2540 5757
"32" 124 33464 93209 19354 3676 3161 7273
"33" 128 40956 85611 23278 4454 3984 9240
"34" 132 49417 76957 27291 5694 4977 11455
"35" 136 58731 67466 31328 6836 6246 14321
"36" 140 68956 57073 35219 8288 7722 17727
"37" 144 79075 46816 38297 9462 9537 21779
"38" 148 89045 36865 40101 11011 11507 26426
"39" 152 98557 27310 40883 12215 13800 31659
"40" 156 106634 19204 39521 13155 16314 37644
"41" 160 113365 12659 36688 13811 18989 43877
"42" 164 118456 7741 32244 14232 21745 50235
"43" 168 121921 4499 26717 13956 24573 56675
"44" 172 123989 2597 20692 13080 27201 63016
"45" 176 125370 1452 15263 11710 29646 68751
"46" 180 126128 861 10675 9971 31712 73770
"47" 184 126642 522 7212 8087 33511 77832
"48" 188 126909 344 4703 6182 34895 81129
"49" 192 127095 242 2950 4627 35964 83554
"50" 196 127221 184 1762 3317 36741 85401
"51" 200 127290 152 1090 2311 37286 86603
