"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 24 127486 14 8 1 1
"3" 8 41 127468 31 5 1 4
"4" 12 49 127458 33 5 2 9
"5" 16 71 127438 52 4 2 13
"6" 20 83 127426 58 6 3 16
"7" 24 112 127392 75 15 3 19
"8" 28 168 127336 113 26 4 25
"9" 32 225 127280 156 22 9 38
"10" 36 291 127212 198 31 12 50
"11" 40 380 127120 259 35 19 67
"12" 44 501 126998 341 51 25 84
"13" 48 622 126865 401 66 37 118
"14" 52 810 126672 513 91 48 158
"15" 56 1050 126435 664 113 65 208
"16" 60 1328 126149 837 123 90 278
"17" 64 1652 125816 1005 177 118 352
"18" 68 2135 125328 1300 236 162 437
"19" 72 2715 124730 1649 290 207 569
"20" 76 3469 123959 2129 362 267 711
"21" 80 4380 123001 2685 463 327 905
"22" 84 5626 121738 3440 609 430 1147
"23" 88 7243 120094 4467 782 538 1456
"24" 92 9248 118030 5671 989 730 1858
"25" 96 11622 115616 7126 1204 944 2348
"26" 100 14543 112578 8760 1573 1225 2985
"27" 104 18313 108737 10943 2001 1592 3777
"28" 108 22928 104019 13620 2475 2053 4780
"29" 112 28377 98422 16549 3154 2600 6074
"30" 116 35055 91606 20204 3882 3296 7673
"31" 120 42805 83682 24178 4774 4136 9717
"32" 124 51332 75041 28198 5803 5215 12116
"33" 128 60748 65394 32109 7064 6446 15129
"34" 132 70677 55349 35714 8410 7947 18606
"35" 136 80908 45068 38501 9874 9745 22788
"36" 140 90951 34900 40371 11232 11759 27589
"37" 144 100138 25712 40558 12544 14094 32942
"38" 148 108047 17812 38965 13495 16711 38876
"39" 152 114484 11581 35860 14067 19412 45145
"40" 156 119126 7099 31031 14249 22186 51660
"41" 160 122229 4164 25416 13818 24962 58033
"42" 164 124274 2333 19746 12675 27622 64231
"43" 168 125562 1342 14401 11456 29952 69753
"44" 172 126251 779 10090 9522 32066 74573
"45" 176 126665 494 6743 7719 33684 78519
"46" 180 126963 326 4402 5875 35009 81677
"47" 184 127113 249 2718 4422 36001 83972
"48" 188 127234 185 1596 3235 36734 85669
"49" 192 127295 153 941 2221 37238 86895
"50" 196 127339 133 540 1456 37610 87733
"51" 200 127356 122 328 921 37831 88276
