"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 25 127485 15 5 1 4
"3" 32 34 127476 23 4 1 6
"4" 48 41 127468 27 5 1 8
"5" 64 49 127460 30 7 3 9
"6" 80 68 127441 44 9 5 10
"7" 96 86 127424 52 15 6 13
"8" 112 119 127390 77 15 9 18
"9" 128 154 127353 101 21 9 23
"10" 144 199 127308 129 20 16 34
"11" 160 248 127257 160 23 18 47
"12" 176 311 127192 194 32 28 57
"13" 192 381 127116 225 48 35 73
"14" 208 494 126997 294 53 46 101
"15" 224 661 126835 394 77 56 134
"16" 240 854 126638 531 80 74 169
"17" 256 1069 126419 670 95 91 213
"18" 272 1353 126121 822 150 109 272
"19" 288 1759 125711 1070 194 141 354
"20" 304 2282 125158 1405 245 192 440
"21" 320 2951 124478 1825 317 248 561
"22" 336 3727 123689 2324 373 315 715
"23" 352 4741 122653 2936 495 396 914
"24" 368 6063 121293 3737 646 509 1171
"25" 384 7785 119532 4784 842 669 1490
"26" 400 9802 117414 5981 1042 879 1900
"27" 416 12474 114719 7576 1364 1118 2416
"28" 432 15731 111313 9469 1701 1395 3166
"29" 448 19779 107233 11865 2124 1742 4048
"30" 464 24629 102265 14570 2749 2188 5122
"31" 480 30544 96191 17821 3441 2765 6517
"32" 496 37633 88991 21690 4183 3509 8251
"33" 512 45514 80922 25620 5063 4448 10383
"34" 528 54563 71778 29806 6257 5509 12991
"35" 544 64233 61908 33592 7582 6902 16157
"36" 560 74468 51535 37134 8863 8536 19935
"37" 576 84593 41275 39460 10337 10466 24330
"38" 592 94449 31393 40829 11625 12611 29384
"39" 608 103202 22610 40375 12771 14942 35114
"40" 624 110610 15343 38101 13665 17669 41175
"41" 640 116323 9725 34203 14363 20351 47406
"42" 656 120436 5766 28988 14420 23166 53862
"43" 672 123245 3264 23410 13573 25920 60342
"44" 688 124881 1847 17645 12480 28521 66235
"45" 704 125870 1077 12629 11025 30834 71382
"46" 720 126475 633 8602 9082 32761 76030
"47" 736 126773 428 5614 7170 34313 79676
"48" 752 127025 298 3495 5401 35522 82607
"49" 768 127173 206 2182 3921 36430 84640
"50" 784 127256 161 1321 2745 37045 86145
"51" 800 127306 141 783 1864 37470 87189
