"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 28 127481 18 5 0 5
"3" 8 35 127474 24 4 1 6
"4" 12 40 127468 27 4 2 7
"5" 16 50 127459 32 3 4 11
"6" 20 61 127445 38 5 6 12
"7" 24 82 127426 49 13 6 14
"8" 28 95 127414 60 4 7 24
"9" 32 118 127390 75 7 8 28
"10" 36 137 127366 81 12 12 32
"11" 40 191 127315 113 23 14 41
"12" 44 251 127249 155 25 18 53
"13" 48 315 127190 196 28 28 63
"14" 52 404 127104 249 43 37 75
"15" 56 525 126971 331 54 43 97
"16" 60 673 126820 413 68 58 134
"17" 64 862 126628 528 97 75 162
"18" 68 1107 126377 691 109 100 207
"19" 72 1397 126075 867 134 126 270
"20" 76 1764 125701 1074 192 157 341
"21" 80 2222 125232 1344 237 200 441
"22" 84 2842 124598 1734 295 246 567
"23" 88 3560 123862 2146 363 317 734
"24" 92 4450 122953 2671 453 391 935
"25" 96 5703 121671 3404 608 486 1205
"26" 100 7353 119994 4426 795 610 1522
"27" 104 9247 118018 5630 894 785 1938
"28" 108 11556 115650 6953 1177 1002 2424
"29" 112 14502 112640 8661 1534 1256 3051
"30" 116 18287 108787 10886 1959 1566 3876
"31" 120 23008 103932 13646 2411 2006 4945
"32" 124 28494 98287 16732 2986 2520 6256
"33" 128 35027 91640 20295 3716 3189 7827
"34" 132 42609 83909 24000 4752 4081 9776
"35" 136 51289 75063 28126 5920 5082 12161
"36" 140 60836 65273 32109 7182 6358 15187
"37" 144 70940 55043 35856 8514 7912 18658
"38" 148 81124 44775 38794 9801 9703 22826
"39" 152 91176 34691 40483 11327 11832 27534
"40" 156 100395 25383 40636 12620 14174 32965
"41" 160 108370 17475 39240 13465 16728 38937
"42" 164 114810 11175 36079 13972 19491 45268
"43" 168 119470 6738 31197 14258 22252 51763
"44" 172 122579 3857 25339 14039 25053 58148
"45" 176 124511 2105 19515 12840 27766 64390
"46" 180 125661 1197 14258 11386 30106 69911
"47" 184 126379 669 9944 9583 32181 74671
"48" 188 126766 419 6602 7645 33897 78622
"49" 192 127000 271 4152 5907 35238 81703
"50" 196 127168 191 2583 4342 36232 84011
"51" 200 127255 155 1573 3074 36950 85658
