"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 23 127489 13 4 0 6
"3" 32 27 127483 17 4 0 6
"4" 48 32 127475 20 4 1 7
"5" 64 36 127473 20 5 4 7
"6" 80 62 127447 42 6 5 9
"7" 96 73 127436 47 6 6 14
"8" 112 89 127420 59 8 7 15
"9" 128 110 127398 69 15 10 16
"10" 144 139 127368 86 18 14 21
"11" 160 178 127327 112 18 17 31
"12" 176 231 127274 146 25 20 40
"13" 192 277 127225 167 29 29 52
"14" 208 346 127159 206 42 33 65
"15" 224 430 127068 252 47 46 85
"16" 240 562 126936 331 69 54 108
"17" 256 712 126781 433 73 63 143
"18" 272 931 126559 573 97 85 176
"19" 288 1178 126298 711 119 115 233
"20" 304 1488 125989 911 146 135 296
"21" 320 1857 125602 1127 190 173 367
"22" 336 2341 125109 1400 243 215 483
"23" 352 2993 124433 1802 322 262 607
"24" 368 3796 123612 2295 385 349 767
"25" 384 4778 122601 2900 482 431 965
"26" 400 5992 121355 3571 641 540 1240
"27" 416 7545 119750 4487 802 682 1574
"28" 432 9571 117709 5705 1028 851 1987
"29" 448 12127 115079 7273 1263 1086 2505
"30" 464 15223 111880 9115 1602 1356 3150
"31" 480 19123 107900 11344 2026 1736 4017
"32" 496 23774 103132 14008 2449 2208 5109
"33" 512 29406 97381 17033 3219 2802 6352
"34" 528 35919 90762 20472 3967 3502 7978
"35" 544 43632 82905 24431 4879 4370 9952
"36" 560 52352 74018 28559 6052 5385 12356
"37" 576 61928 64206 32574 7280 6689 15385
"38" 592 72197 53813 36329 8606 8212 19050
"39" 608 82451 43458 39170 9872 10123 23286
"40" 624 92315 33490 40634 11349 12278 28054
"41" 640 101365 24496 40610 12564 14628 33563
"42" 656 109132 16767 38863 13502 17151 39616
"43" 672 115389 10659 35447 14122 19912 45908
"44" 688 119865 6411 30501 14202 22785 52377
"45" 704 122699 3677 24868 13756 25512 58563
"46" 720 124683 2044 19069 12782 28146 64686
"47" 736 125722 1171 13784 11215 30485 70238
"48" 752 126344 714 9510 9332 32503 74999
"49" 768 126726 458 6235 7525 34127 78839
"50" 784 127001 312 3961 5807 35418 81815
"51" 800 127151 221 2448 4187 36406 84110
