"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 25 127482 15 6 2 2
"3" 8 42 127466 30 4 3 5
"4" 12 47 127462 35 2 4 6
"5" 16 60 127450 43 6 4 7
"6" 20 79 127428 52 11 6 10
"7" 24 120 127389 85 12 9 14
"8" 28 147 127361 100 16 12 19
"9" 32 202 127303 140 19 14 29
"10" 36 257 127244 173 24 18 42
"11" 40 326 127177 222 29 23 52
"12" 44 391 127102 249 44 30 68
"13" 48 516 126980 313 63 38 102
"14" 52 682 126813 418 85 46 133
"15" 56 885 126600 557 88 73 167
"16" 60 1168 126315 744 111 98 215
"17" 64 1451 126024 918 138 119 276
"18" 68 1802 125656 1119 178 154 351
"19" 72 2254 125191 1375 229 201 449
"20" 76 2851 124573 1731 302 252 566
"21" 80 3670 123736 2253 390 298 729
"22" 84 4692 122703 2863 516 388 925
"23" 88 5996 121360 3681 612 498 1205
"24" 92 7629 119690 4650 802 625 1552
"25" 96 9712 117554 5922 993 810 1987
"26" 100 12133 115062 7327 1280 1053 2473
"27" 104 15216 111896 9090 1689 1331 3106
"28" 108 19292 107752 11513 2135 1692 3952
"29" 112 24031 102916 14206 2624 2170 5031
"30" 116 29602 97160 17305 3168 2755 6374
"31" 120 36302 90338 20863 3967 3434 8038
"32" 124 44148 82309 24823 4970 4297 10058
"33" 128 53110 73162 29085 6027 5369 12629
"34" 132 62704 63409 33058 7266 6688 15692
"35" 136 72750 53266 36579 8543 8326 19302
"36" 140 82885 42915 39102 10113 10111 23559
"37" 144 92735 33058 40455 11632 12183 28465
"38" 148 101769 24072 40455 12639 14571 34104
"39" 152 109426 16436 38578 13580 17149 40119
"40" 156 115659 10478 35194 14108 19871 46486
"41" 160 119849 6327 30134 14116 22679 52920
"42" 164 122922 3584 24467 13792 25446 59217
"43" 168 124717 1983 18664 12718 28131 65204
"44" 172 125783 1098 13488 11076 30459 70760
"45" 176 126463 634 9232 9322 32493 75416
"46" 180 126777 403 6043 7388 34157 79189
"47" 184 127041 276 3802 5773 35364 82102
"48" 188 127197 202 2326 4139 36309 84423
"49" 192 127274 159 1376 2864 37010 86024
"50" 196 127313 146 773 1978 37447 87115
"51" 200 127335 137 437 1304 37744 87850
