"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 19 127490 9 6 2 2
"3" 8 34 127474 23 5 2 4
"4" 12 40 127468 28 2 3 7
"5" 16 47 127461 33 1 3 10
"6" 20 59 127451 35 8 5 11
"7" 24 76 127434 43 5 10 18
"8" 28 84 127421 45 5 13 21
"9" 32 101 127409 49 8 18 26
"10" 36 125 127378 62 11 19 33
"11" 40 154 127349 76 15 21 42
"12" 44 200 127307 107 20 22 51
"13" 48 237 127267 132 22 24 59
"14" 52 296 127210 167 25 28 76
"15" 56 375 127128 206 45 34 90
"16" 60 480 127016 277 51 44 108
"17" 64 594 126907 348 58 57 131
"18" 68 735 126760 443 63 72 157
"19" 72 917 126570 532 104 86 195
"20" 76 1198 126281 727 130 102 239
"21" 80 1519 125940 936 147 124 312
"22" 84 1970 125484 1237 185 154 394
"23" 88 2481 124968 1535 256 197 493
"24" 92 3166 124270 1946 342 244 634
"25" 96 4041 123357 2487 429 314 811
"26" 100 5171 122210 3149 551 416 1055
"27" 104 6661 120677 4079 682 543 1357
"28" 108 8433 118873 5149 888 679 1717
"29" 112 10683 116555 6556 1117 856 2154
"30" 116 13495 113675 8205 1462 1098 2730
"31" 120 17020 110085 10270 1811 1467 3472
"32" 124 21344 105592 12744 2330 1886 4384
"33" 128 26546 100328 15727 2899 2369 5551
"34" 132 32796 93934 19075 3655 3039 7027
"35" 136 40184 86358 22863 4554 3863 8904
"36" 140 48622 77764 27010 5549 4907 11156
"37" 144 58029 68174 31194 6789 6069 13977
"38" 148 68018 58072 35270 7920 7545 17283
"39" 152 77966 48009 38029 9505 9291 21141
"40" 156 88100 37810 40055 10905 11271 25869
"41" 160 97532 28289 40616 12272 13528 31116
"42" 164 105670 20150 39418 13215 16078 36959
"43" 168 112678 13279 36703 13885 18790 43300
"44" 172 117772 8386 32217 14327 21543 49685
"45" 176 121392 4928 27025 13766 24331 56270
"46" 180 123823 2768 21328 13125 26943 62427
"47" 184 125283 1536 15910 11901 29385 68087
"48" 188 125998 915 11287 10075 31563 73073
"49" 192 126550 585 7640 8259 33359 77292
"50" 196 126846 385 4893 6492 34828 80633
"51" 200 127084 249 3057 4929 35896 83202
