"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 23 127485 12 6 1 4
"3" 8 33 127477 21 3 4 5
"4" 12 35 127473 20 3 4 8
"5" 16 54 127455 33 9 4 8
"6" 20 72 127435 44 9 8 11
"7" 24 92 127418 58 10 8 16
"8" 28 111 127396 71 9 10 21
"9" 32 131 127374 79 15 11 26
"10" 36 172 127333 100 22 14 36
"11" 40 221 127285 136 19 22 44
"12" 44 280 127220 168 33 26 53
"13" 48 364 127137 219 46 34 65
"14" 52 471 127030 291 52 46 82
"15" 56 593 126899 371 61 52 109
"16" 60 767 126722 478 79 66 144
"17" 64 962 126525 595 84 93 190
"18" 68 1235 126239 742 145 110 238
"19" 72 1554 125913 938 165 145 306
"20" 76 1942 125500 1175 207 179 381
"21" 80 2502 124938 1530 273 218 481
"22" 84 3176 124239 1934 336 284 622
"23" 88 3986 123391 2405 425 369 787
"24" 92 5056 122335 3073 524 466 993
"25" 96 6443 120880 3888 717 569 1269
"26" 100 8118 119185 4927 842 741 1608
"27" 104 10205 117039 6153 1057 938 2057
"28" 108 12994 114186 7806 1412 1184 2592
"29" 112 16322 110805 9841 1714 1493 3274
"30" 116 20339 106675 12125 2185 1820 4209
"31" 120 25476 101421 15036 2798 2294 5348
"32" 124 31660 95092 18595 3377 2918 6770
"33" 128 38468 88130 22121 4173 3634 8540
"34" 132 46645 79760 26089 5210 4570 10776
"35" 136 55966 70298 30418 6464 5764 13320
"36" 140 65551 60529 34032 7735 7204 16580
"37" 144 76024 50027 37680 9158 8795 20391
"38" 148 86041 39797 39791 10617 10758 24875
"39" 152 95682 30157 40749 11820 12955 30158
"40" 156 104246 21651 40020 13037 15409 35780
"41" 160 111433 14465 37614 13784 18032 42003
"42" 164 117084 9063 33688 14296 20742 48358
"43" 168 120991 5334 28395 14249 23452 54895
"44" 172 123514 2982 22718 13449 26144 61203
"45" 176 125134 1640 17081 12244 28639 67170
"46" 180 125955 996 12082 10661 30905 72307
"47" 184 126566 562 8240 8845 32789 76692
"48" 188 126878 368 5375 6841 34407 80255
"49" 192 127093 243 3351 5156 35567 83019
"50" 196 127202 189 2042 3687 36433 85040
"51" 200 127266 152 1194 2550 37102 86420
