"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 30 127479 20 7 0 3
"3" 8 39 127470 28 5 1 5
"4" 12 54 127453 39 8 1 6
"5" 16 77 127433 57 11 2 7
"6" 20 124 127384 90 17 2 15
"7" 24 158 127348 116 16 6 20
"8" 28 208 127299 146 21 9 32
"9" 32 262 127244 173 28 16 45
"10" 36 345 127161 226 41 20 58
"11" 40 431 127070 278 45 29 79
"12" 44 556 126939 354 59 45 98
"13" 48 746 126742 482 76 58 130
"14" 52 955 126518 618 94 71 172
"15" 56 1204 126275 761 129 96 218
"16" 60 1525 125943 947 175 122 281
"17" 64 1945 125516 1179 244 157 365
"18" 68 2592 124841 1605 276 212 499
"19" 72 3345 124068 2089 348 270 638
"20" 76 4273 123143 2669 455 332 817
"21" 80 5418 121933 3328 598 431 1061
"22" 84 7036 120310 4350 741 562 1383
"23" 88 8798 118511 5373 928 725 1772
"24" 92 11053 116177 6698 1173 928 2254
"25" 96 14029 113144 8466 1527 1162 2874
"26" 100 17547 109498 10487 1833 1548 3679
"27" 104 21801 105130 12940 2219 1985 4657
"28" 108 27034 99817 15836 2944 2484 5770
"29" 112 33347 93353 19230 3667 3110 7340
"30" 116 40672 85890 23006 4544 3919 9203
"31" 120 49290 77126 27268 5582 4929 11511
"32" 124 58402 67757 31300 6791 6106 14205
"33" 128 68368 57659 35126 8136 7519 17587
"34" 132 78630 47306 38381 9429 9256 21564
"35" 136 88732 37153 40218 11026 11319 26169
"36" 140 98078 27634 40676 12201 13636 31565
"37" 144 106446 19454 39557 13222 16213 37454
"38" 148 113003 12960 36509 13889 18938 43667
"39" 152 118076 8056 32066 14152 21739 50119
"40" 156 121628 4753 26717 13820 24542 56549
"41" 160 123882 2721 21023 13019 27275 62565
"42" 164 125254 1569 15559 11791 29702 68202
"43" 168 126118 917 10982 10136 31878 73122
"44" 172 126602 552 7402 8247 33596 77357
"45" 176 126889 362 4810 6362 35005 80712
"46" 180 127081 257 3034 4715 36064 83268
"47" 184 127192 215 1845 3435 36873 85039
"48" 188 127268 166 1044 2420 37427 86377
"49" 192 127315 140 622 1609 37798 87286
"50" 196 127350 129 350 1102 38064 87834
"51" 200 127366 124 201 686 38230 88249
