"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 24 127485 14 8 0 2
"3" 32 38 127471 28 4 1 5
"4" 48 46 127461 35 2 2 7
"5" 64 56 127452 38 3 3 12
"6" 80 73 127437 48 9 3 13
"7" 96 92 127415 59 10 5 18
"8" 112 115 127391 72 15 7 21
"9" 128 155 127352 99 19 11 26
"10" 144 195 127311 128 16 14 37
"11" 160 251 127251 162 25 19 45
"12" 176 333 127168 217 37 21 58
"13" 192 464 127035 298 61 29 76
"14" 208 598 126894 388 65 39 106
"15" 224 758 126732 489 66 61 142
"16" 240 950 126528 592 95 84 179
"17" 256 1243 126229 770 147 100 226
"18" 272 1596 125854 993 173 130 300
"19" 288 2020 125440 1261 200 176 383
"20" 304 2567 124880 1587 262 223 495
"21" 320 3272 124164 1998 342 289 643
"22" 336 4137 123266 2535 399 361 842
"23" 352 5214 122163 3184 507 459 1064
"24" 368 6529 120806 3959 675 559 1336
"25" 384 8253 119038 4969 901 720 1663
"26" 400 10527 116716 6344 1124 915 2144
"27" 416 13271 113910 8010 1386 1147 2728
"28" 432 16581 110504 9901 1752 1444 3484
"29" 448 20831 106144 12445 2147 1830 4409
"30" 464 25866 101059 15271 2784 2296 5515
"31" 480 31956 94788 18527 3579 2928 6922
"32" 496 39216 87359 22245 4449 3742 8780
"33" 512 47506 78898 26332 5396 4683 11095
"34" 528 56721 69573 30504 6509 5900 13808
"35" 544 66255 59803 34146 7782 7292 17035
"36" 560 76530 49465 37451 9205 8948 20926
"37" 576 86650 39195 39664 10669 10882 25435
"38" 592 96368 29429 40713 11827 13127 30701
"39" 608 104796 21054 39771 13164 15522 36339
"40" 624 111976 13976 37367 13953 18150 42506
"41" 640 117487 8660 33299 14350 20888 48950
"42" 656 121259 5084 28050 14167 23632 55410
"43" 672 123669 2831 22295 13393 26279 61702
"44" 688 125175 1600 16567 12263 28672 67673
"45" 704 126081 876 11737 10492 30866 72986
"46" 720 126626 507 7945 8601 32718 77362
"47" 736 126911 338 5216 6608 34225 80862
"48" 752 127087 236 3226 5016 35339 83506
"49" 768 127186 192 1861 3720 36150 85455
"50" 784 127278 162 1083 2561 36757 86877
"51" 800 127325 139 592 1762 37151 87820
