"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 24 127487 14 7 1 2
"3" 8 29 127480 19 2 2 6
"4" 12 34 127475 22 2 3 7
"5" 16 46 127464 32 4 3 7
"6" 20 66 127443 43 9 3 11
"7" 24 86 127423 56 11 5 14
"8" 28 103 127400 68 8 9 18
"9" 32 133 127374 86 13 11 23
"10" 36 171 127332 102 22 15 32
"11" 40 217 127289 135 20 22 40
"12" 44 269 127234 169 19 30 51
"13" 48 330 127168 207 26 40 57
"14" 52 415 127085 250 47 45 73
"15" 56 542 126946 335 52 57 98
"16" 60 718 126769 428 98 66 126
"17" 64 952 126533 595 96 92 169
"18" 68 1196 126273 747 123 108 218
"19" 72 1507 125957 920 158 143 286
"20" 76 1949 125501 1195 218 185 351
"21" 80 2469 124976 1515 265 224 465
"22" 84 3127 124292 1933 321 276 597
"23" 88 3890 123522 2392 392 343 763
"24" 92 4955 122429 3005 533 431 986
"25" 96 6349 120972 3893 665 553 1238
"26" 100 8070 119215 4933 832 686 1619
"27" 104 10255 116991 6288 1057 865 2045
"28" 108 12985 114202 7926 1348 1098 2613
"29" 112 16309 110791 9867 1784 1358 3300
"30" 116 20448 106573 12273 2194 1748 4233
"31" 120 25550 101310 15119 2861 2250 5320
"32" 124 31556 95132 18395 3495 2887 6779
"33" 128 38706 87890 22226 4258 3623 8599
"34" 132 47061 79385 26331 5343 4619 10768
"35" 136 56044 70161 30365 6508 5785 13386
"36" 140 65935 60124 34312 7756 7204 16663
"37" 144 76251 49780 37590 9221 8922 20518
"38" 148 86296 39572 39868 10457 10856 25115
"39" 152 95941 29912 40798 11957 13121 30065
"40" 156 104512 21329 40171 12993 15569 35779
"41" 160 111700 14217 37578 14026 18289 41807
"42" 164 117387 8767 33697 14250 21116 48324
"43" 168 121135 5172 28286 14074 23946 54829
"44" 172 123485 3071 22591 13278 26648 60968
"45" 176 124998 1725 16934 12153 29138 66773
"46" 180 125958 987 12006 10642 31320 71990
"47" 184 126493 622 8092 8706 33197 76498
"48" 188 126869 382 5282 6852 34694 80041
"49" 192 127050 278 3336 5061 35844 82809
"50" 196 127188 203 2080 3735 36644 84729
"51" 200 127260 164 1243 2655 37205 86157
