"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 23 127487 13 5 4 1
"3" 8 24 127484 14 4 5 1
"4" 12 37 127473 24 5 6 2
"5" 16 52 127457 33 8 7 4
"6" 20 68 127440 44 5 9 10
"7" 24 78 127430 49 6 10 13
"8" 28 91 127414 55 8 12 16
"9" 32 117 127391 72 9 14 22
"10" 36 136 127371 71 19 16 30
"11" 40 187 127317 114 20 18 35
"12" 44 224 127277 137 22 22 43
"13" 48 294 127207 181 26 26 61
"14" 52 353 127151 204 33 40 76
"15" 56 424 127073 239 43 46 96
"16" 60 534 126963 304 61 56 113
"17" 64 685 126805 408 63 69 145
"18" 68 858 126630 512 79 81 186
"19" 72 1056 126425 622 113 99 222
"20" 76 1373 126112 805 164 123 281
"21" 80 1760 125704 1058 194 156 352
"22" 84 2251 125211 1381 228 198 444
"23" 88 2822 124606 1706 302 260 554
"24" 92 3651 123775 2241 371 313 726
"25" 96 4621 122782 2814 495 394 918
"26" 100 5841 121519 3500 660 493 1188
"27" 104 7402 119932 4457 767 650 1528
"28" 108 9289 117969 5580 956 811 1942
"29" 112 11679 115514 6943 1286 1032 2418
"30" 116 14864 112294 8880 1587 1337 3060
"31" 120 18584 108469 11063 1968 1697 3856
"32" 124 23135 103760 13645 2472 2108 4910
"33" 128 28635 98136 16643 3113 2648 6231
"34" 132 35422 91224 20310 3993 3304 7815
"35" 136 43354 83095 24463 4932 4147 9812
"36" 140 52252 74064 28778 5989 5160 12325
"37" 144 61861 64221 32856 7171 6523 15311
"38" 148 72110 53885 36670 8443 8106 18891
"39" 152 82524 43395 39427 10094 9947 23056
"40" 156 92514 33382 41059 11376 12071 28008
"41" 160 101470 24318 40747 12754 14387 33582
"42" 164 109474 16416 39118 13683 16957 39716
"43" 168 115639 10445 35479 14275 19713 46172
"44" 172 120066 6177 30517 14122 22541 52886
"45" 176 122873 3576 24513 13823 25266 59271
"46" 180 124709 2004 18773 12709 27855 65372
"47" 184 125781 1107 13630 11121 30211 70819
"48" 188 126450 620 9383 9287 32245 75535
"49" 192 126812 380 6122 7432 33856 79402
"50" 196 127047 272 3870 5677 35157 82343
"51" 200 127173 200 2338 4200 36080 84555
