"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 21 127489 11 3 4 3
"3" 8 23 127485 13 2 5 3
"4" 12 32 127478 19 3 6 4
"5" 16 39 127473 22 3 8 6
"6" 20 43 127465 21 3 9 10
"7" 24 52 127458 25 4 11 12
"8" 28 63 127447 31 8 11 13
"9" 32 78 127431 40 8 12 18
"10" 36 89 127417 47 6 15 21
"11" 40 105 127403 51 14 15 25
"12" 44 137 127366 80 9 18 30
"13" 48 170 127337 100 17 20 33
"14" 52 206 127299 117 22 27 40
"15" 56 279 127222 161 29 34 55
"16" 60 342 127159 194 46 37 65
"17" 64 446 127053 263 47 49 87
"18" 68 558 126936 338 57 55 108
"19" 72 716 126771 431 85 73 127
"20" 76 925 126566 563 94 100 168
"21" 80 1152 126327 703 113 124 212
"22" 84 1476 125995 898 150 153 275
"23" 88 1877 125593 1146 205 184 342
"24" 92 2411 125051 1483 250 223 455
"25" 96 3081 124358 1877 331 288 585
"26" 100 3954 123445 2420 417 359 758
"27" 104 5011 122377 3072 495 469 975
"28" 108 6360 120978 3880 661 582 1237
"29" 112 8138 119183 4957 874 745 1562
"30" 116 10273 116974 6256 1060 931 2026
"31" 120 12928 114257 7851 1307 1158 2612
"32" 124 16340 110772 9872 1726 1443 3299
"33" 128 20439 106553 12198 2214 1842 4185
"34" 132 25543 101325 15114 2766 2342 5321
"35" 136 31608 95153 18349 3497 2949 6813
"36" 140 38781 87797 22264 4295 3725 8497
"37" 144 46842 79545 26144 5370 4661 10667
"38" 148 56157 70115 30509 6477 5842 13329
"39" 152 66161 59929 34632 7702 7194 16633
"40" 156 76308 49618 37747 9216 8942 20403
"41" 160 86605 39285 40173 10692 10854 24886
"42" 164 96149 29660 41037 11991 13067 30054
"43" 168 104791 21031 40268 13077 15548 35898
"44" 172 112173 13805 37957 14007 18200 42009
"45" 176 117444 8620 33556 14281 20993 48614
"46" 180 121273 5053 28154 14096 23785 55238
"47" 184 123766 2793 22319 13555 26495 61397
"48" 188 125152 1587 16679 12259 28998 67216
"49" 192 126048 917 11882 10541 31207 72418
"50" 196 126546 560 7974 8573 33103 76896
"51" 200 126875 373 5120 6851 34587 80317
