"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 24 127486 14 6 2 2
"3" 32 38 127472 28 4 3 3
"4" 48 46 127463 34 6 3 3
"5" 64 59 127449 42 9 5 3
"6" 80 83 127425 59 9 7 8
"7" 96 100 127408 67 12 9 12
"8" 112 127 127379 84 15 11 17
"9" 128 162 127338 105 17 15 25
"10" 144 211 127294 139 20 19 33
"11" 160 271 127233 175 30 21 45
"12" 176 358 127142 222 52 28 56
"13" 192 506 126990 330 67 36 73
"14" 208 661 126834 432 72 49 108
"15" 224 866 126621 558 96 69 143
"16" 240 1125 126362 732 111 94 188
"17" 256 1415 126058 915 141 114 245
"18" 272 1794 125663 1153 181 146 314
"19" 288 2334 125121 1479 254 193 408
"20" 304 2970 124462 1861 316 266 527
"21" 320 3824 123579 2401 404 335 684
"22" 336 4863 122530 3008 536 427 892
"23" 352 6212 121151 3810 682 561 1159
"24" 368 7906 119381 4846 838 701 1521
"25" 384 10077 117162 6162 1057 885 1973
"26" 400 12765 114438 7802 1290 1131 2542
"27" 416 15938 111185 9621 1682 1424 3211
"28" 432 19902 107099 11816 2172 1799 4115
"29" 448 24904 102002 14705 2737 2255 5207
"30" 464 30865 95866 17970 3427 2856 6612
"31" 480 37984 88623 21805 4225 3616 8338
"32" 496 46143 80311 25886 5234 4567 10456
"33" 512 55279 70911 30109 6302 5813 13055
"34" 528 65177 60932 34048 7649 7217 16263
"35" 544 75343 50621 37351 9091 8826 20075
"36" 560 85553 40248 39718 10491 10795 24549
"37" 576 95274 30519 40911 11870 12960 29533
"38" 592 104121 21705 40384 13088 15382 35267
"39" 608 111370 14601 37878 13938 18028 41526
"40" 624 116949 9139 33998 14201 20817 47933
"41" 640 120901 5391 28752 14093 23609 54447
"42" 656 123500 3003 22895 13523 26253 60829
"43" 672 125156 1610 17356 12319 28842 66639
"44" 688 126028 903 12406 10642 31049 71931
"45" 704 126588 535 8413 8856 32943 76376
"46" 720 126892 357 5345 7109 34488 79950
"47" 736 127066 252 3298 5320 35714 82734
"48" 752 127181 194 1980 3814 36624 84763
"49" 768 127280 156 1197 2621 37268 86194
"50" 784 127321 139 689 1778 37665 87189
"51" 800 127353 124 412 1157 37959 87825
