"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 32 127478 22 8 0 2
"3" 32 37 127472 27 3 3 4
"4" 48 43 127463 31 3 4 5
"5" 64 52 127458 35 4 4 9
"6" 80 65 127442 43 5 5 12
"7" 96 81 127423 49 10 6 16
"8" 112 116 127390 67 18 10 21
"9" 128 151 127356 93 16 11 31
"10" 144 196 127311 121 18 12 45
"11" 160 236 127266 144 23 16 53
"12" 176 296 127209 176 27 23 70
"13" 192 362 127139 209 41 25 87
"14" 208 461 127038 265 50 34 112
"15" 224 576 126916 337 58 42 139
"16" 240 759 126736 452 85 55 167
"17" 256 961 126529 578 93 71 219
"18" 272 1185 126291 719 100 91 275
"19" 288 1474 126004 881 140 122 331
"20" 304 1821 125634 1057 204 153 407
"21" 320 2387 125055 1404 268 197 518
"22" 336 3110 124331 1898 318 246 648
"23" 352 3953 123448 2429 394 307 823
"24" 368 4952 122451 3046 484 390 1032
"25" 384 6229 121142 3766 688 496 1279
"26" 400 7953 119339 4778 907 650 1618
"27" 416 10102 117155 6072 1086 838 2106
"28" 432 12812 114336 7714 1361 1060 2677
"29" 448 16140 110975 9704 1703 1331 3402
"30" 464 20095 106892 11944 2157 1713 4281
"31" 480 24934 101982 14678 2639 2167 5450
"32" 496 30785 95925 17804 3433 2763 6785
"33" 512 37760 88811 21460 4267 3531 8502
"34" 528 45867 80603 25534 5171 4455 10707
"35" 544 54718 71500 29560 6183 5589 13386
"36" 560 64526 61621 33601 7412 6928 16585
"37" 576 74516 51476 36875 8812 8485 20344
"38" 592 84571 41351 39136 10302 10392 24741
"39" 608 94285 31574 40384 11648 12482 29771
"40" 624 103093 22786 40019 12846 14821 35407
"41" 640 110726 15220 38110 13739 17446 41431
"42" 656 116557 9588 34260 14263 20163 47871
"43" 672 120605 5698 29092 14149 22903 54461
"44" 688 123164 3283 23259 13591 25619 60695
"45" 704 124885 1843 17789 12357 28169 66570
"46" 720 125918 1056 12793 10828 30446 71851
"47" 736 126458 635 8733 8930 32400 76395
"48" 752 126796 422 5682 7086 33959 80069
"49" 768 127007 298 3614 5370 35165 82858
"50" 784 127151 230 2173 4008 36039 84931
"51" 800 127245 192 1249 2804 36695 86497
