"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 25 127486 15 4 2 4
"3" 8 33 127477 22 4 2 5
"4" 12 44 127464 29 4 3 8
"5" 16 55 127454 37 4 3 11
"6" 20 68 127440 47 5 3 13
"7" 24 84 127425 54 11 4 15
"8" 28 106 127401 63 14 7 22
"9" 32 136 127369 84 13 9 30
"10" 36 171 127334 97 22 14 38
"11" 40 222 127282 126 30 19 47
"12" 44 281 127223 169 25 26 61
"13" 48 343 127160 199 42 32 70
"14" 52 447 127051 268 48 41 90
"15" 56 548 126939 324 58 52 114
"16" 60 679 126813 405 71 64 139
"17" 64 862 126621 514 90 78 180
"18" 68 1108 126375 661 125 98 224
"19" 72 1400 126063 851 141 127 281
"20" 76 1751 125728 1057 171 168 355
"21" 80 2212 125234 1319 243 206 444
"22" 84 2792 124646 1676 289 258 569
"23" 88 3567 123840 2123 388 318 738
"24" 92 4551 122834 2729 488 407 927
"25" 96 5739 121627 3439 584 518 1198
"26" 100 7202 120099 4334 718 640 1510
"27" 104 9106 118190 5479 944 793 1890
"28" 108 11421 115804 6858 1156 1008 2399
"29" 112 14348 112835 8587 1475 1273 3013
"30" 116 17966 109091 10661 1922 1570 3813
"31" 120 22582 104345 13318 2453 1987 4824
"32" 124 27966 98908 16371 2995 2531 6069
"33" 128 34183 92482 19568 3749 3216 7650
"34" 132 41829 84687 23536 4659 4069 9565
"35" 136 50586 75786 27840 5680 5100 11966
"36" 140 60053 66160 31928 6834 6339 14952
"37" 144 70035 56025 35570 8192 7814 18459
"38" 148 80081 45750 38369 9713 9584 22415
"39" 152 90169 35657 40398 10990 11679 27102
"40" 156 99279 26556 40524 12375 13895 32485
"41" 160 107389 18576 39082 13506 16406 38395
"42" 164 113918 12133 35824 14310 19166 44618
"43" 168 118720 7441 31380 14231 21984 51125
"44" 172 122027 4386 25881 13834 24760 57552
"45" 176 124028 2551 20133 12743 27409 63743
"46" 180 125396 1438 15011 11353 29895 69137
"47" 184 126164 834 10481 9782 31944 73957
"48" 188 126628 525 7015 7980 33640 77993
"49" 192 126918 359 4572 6124 35063 81159
"50" 196 127084 261 2842 4573 36062 83607
"51" 200 127211 204 1734 3239 36784 85454
