"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 27 127483 17 5 1 4
"3" 8 39 127471 29 2 1 7
"4" 12 47 127462 33 6 1 7
"5" 16 64 127445 45 10 1 8
"6" 20 84 127425 57 14 2 11
"7" 24 115 127393 78 13 4 20
"8" 28 159 127344 111 12 6 30
"9" 32 209 127299 142 18 11 38
"10" 36 253 127254 161 26 13 53
"11" 40 332 127171 221 31 16 64
"12" 44 427 127072 272 48 25 82
"13" 48 571 126923 364 61 40 106
"14" 52 699 126783 445 68 55 131
"15" 56 909 126568 580 85 73 171
"16" 60 1180 126295 738 120 101 221
"17" 64 1510 125956 937 174 120 279
"18" 68 1962 125483 1230 207 162 363
"19" 72 2537 124921 1569 304 213 451
"20" 76 3283 124137 2065 353 263 602
"21" 80 4180 123232 2640 403 345 792
"22" 84 5296 122088 3306 544 441 1005
"23" 88 6647 120668 4074 690 581 1302
"24" 92 8547 118745 5225 896 752 1674
"25" 96 10762 116459 6535 1151 953 2123
"26" 100 13544 113620 8153 1437 1226 2728
"27" 104 16999 110059 10177 1822 1539 3461
"28" 108 21288 105724 12681 2312 1930 4365
"29" 112 26556 100281 15624 2925 2422 5585
"30" 116 32834 93873 18958 3681 3103 7092
"31" 120 40222 86334 22880 4539 3899 8904
"32" 124 48703 77709 27056 5522 4924 11201
"33" 128 57922 68291 31219 6612 6152 13939
"34" 132 67801 58232 34964 8062 7633 17142
"35" 136 78211 47700 38202 9541 9348 21120
"36" 140 88524 37307 40480 10958 11384 25702
"37" 144 97839 27948 40990 12157 13674 31018
"38" 148 106354 19532 40035 13305 16121 36893
"39" 152 113158 12800 36984 14222 18795 43157
"40" 156 118329 7853 32528 14533 21689 49579
"41" 160 121842 4566 27020 14108 24481 56233
"42" 164 124021 2622 21145 13172 27206 62498
"43" 168 125347 1465 15596 11948 29635 68168
"44" 172 126176 825 11020 10096 31832 73228
"45" 176 126646 504 7402 8233 33590 77421
"46" 180 126927 352 4772 6356 35022 80777
"47" 184 127079 267 2921 4778 36094 83286
"48" 188 127197 210 1741 3399 36892 85165
"49" 192 127269 174 1027 2337 37429 86476
"50" 196 127298 162 586 1556 37812 87344
"51" 200 127326 152 324 1043 38052 87907
