"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 27 127483 17 6 0 4
"3" 8 38 127467 25 7 0 6
"4" 12 55 127455 40 6 0 9
"5" 16 72 127437 50 6 1 15
"6" 20 89 127419 55 14 2 18
"7" 24 123 127383 79 16 6 22
"8" 28 169 127334 115 19 7 28
"9" 32 230 127276 159 19 13 39
"10" 36 298 127201 204 30 14 50
"11" 40 390 127113 268 33 22 67
"12" 44 500 126996 332 57 32 79
"13" 48 631 126872 399 73 50 109
"14" 52 790 126696 481 96 66 147
"15" 56 1028 126455 625 119 95 189
"16" 60 1316 126159 798 142 115 261
"17" 64 1721 125736 1067 166 143 345
"18" 68 2179 125266 1344 221 174 440
"19" 72 2772 124668 1700 283 227 562
"20" 76 3523 123901 2132 379 292 720
"21" 80 4460 122924 2676 512 379 893
"22" 84 5686 121676 3431 611 484 1160
"23" 88 7200 120112 4355 774 603 1468
"24" 92 9113 118166 5542 926 766 1879
"25" 96 11491 115744 6978 1179 966 2368
"26" 100 14396 112757 8581 1621 1243 2951
"27" 104 18188 108859 10819 1959 1578 3832
"28" 108 22849 104091 13563 2450 2006 4830
"29" 112 28313 98503 16599 3062 2535 6117
"30" 116 34806 91837 20037 3852 3207 7710
"31" 120 42419 84097 23968 4765 4022 9664
"32" 124 50945 75396 27940 5896 5048 12061
"33" 128 60516 65587 32066 7110 6339 15001
"34" 132 70798 55208 35963 8373 7911 18551
"35" 136 80977 44908 38824 9787 9671 22695
"36" 140 90905 34929 40430 11170 11746 27559
"37" 144 100225 25670 40734 12485 14050 32956
"38" 148 108160 17715 39224 13418 16563 38955
"39" 152 114421 11588 35731 14236 19249 45205
"40" 156 119171 6977 30981 14402 22024 51764
"41" 160 122369 4039 25459 13855 24749 58306
"42" 164 124362 2294 19784 12869 27296 64413
"43" 168 125569 1289 14430 11483 29664 69992
"44" 172 126280 760 10089 9721 31753 74717
"45" 176 126689 482 6695 7924 33474 78596
"46" 180 126958 323 4335 6050 34766 81807
"47" 184 127129 231 2641 4534 35828 84126
"48" 188 127212 182 1588 3328 36541 85755
"49" 192 127288 155 969 2235 37111 86973
"50" 196 127328 145 589 1454 37476 87809
"51" 200 127340 136 316 985 37688 88351
