"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 29 127480 19 6 1 3
"3" 8 51 127456 41 5 1 4
"4" 12 66 127444 51 5 2 8
"5" 16 82 127427 64 4 3 11
"6" 20 101 127404 72 8 3 18
"7" 24 129 127380 91 10 5 23
"8" 28 176 127334 111 27 8 30
"9" 32 251 127255 165 32 11 43
"10" 36 333 127166 221 36 16 60
"11" 40 435 127063 298 40 20 77
"12" 44 563 126936 380 44 38 101
"13" 48 706 126789 449 76 48 133
"14" 52 906 126583 569 109 62 166
"15" 56 1180 126298 732 145 84 219
"16" 60 1495 125963 941 154 110 290
"17" 64 1915 125546 1211 186 148 370
"18" 68 2470 124978 1571 250 189 460
"19" 72 3150 124283 1961 341 243 605
"20" 76 4075 123324 2536 417 330 792
"21" 80 5207 122181 3254 517 437 999
"22" 84 6566 120764 4020 733 561 1252
"23" 88 8302 118987 5069 881 709 1643
"24" 92 10511 116719 6346 1158 923 2084
"25" 96 13324 113818 8049 1426 1182 2667
"26" 100 16788 110298 10131 1748 1488 3421
"27" 104 21021 105967 12571 2244 1853 4353
"28" 108 26044 100842 15363 2766 2392 5523
"29" 112 32349 94339 18802 3650 2975 6922
"30" 116 39938 86668 22996 4427 3765 8750
"31" 120 48240 78154 27044 5421 4727 11048
"32" 124 57514 68676 31119 6698 5845 13852
"33" 128 67416 58656 35040 7862 7344 17170
"34" 132 77648 48184 38300 9220 9038 21090
"35" 136 87821 38058 40366 10779 11016 25660
"36" 140 97220 28601 40977 12108 13218 30917
"37" 144 105581 20227 39817 13308 15657 36799
"38" 148 112509 13432 37157 13910 18432 43010
"39" 152 117891 8248 32935 14231 21265 49460
"40" 156 121455 4833 27433 14133 23997 55892
"41" 160 123875 2697 21530 13495 26683 62167
"42" 164 125230 1528 15954 12105 29130 68041
"43" 168 126125 856 11343 10306 31345 73131
"44" 172 126597 535 7647 8430 33107 77413
"45" 176 126896 345 4891 6572 34574 80859
"46" 180 127109 238 3054 4900 35716 83439
"47" 184 127217 185 1810 3524 36588 85295
"48" 188 127284 146 1052 2470 37185 86577
"49" 192 127346 120 646 1628 37558 87514
"50" 196 127360 112 385 1062 37800 88113
"51" 200 127379 103 219 697 37972 88491
