"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 21 127489 11 6 1 3
"3" 8 38 127472 27 4 1 6
"4" 12 49 127460 36 5 1 7
"5" 16 63 127447 46 4 3 10
"6" 20 73 127436 51 9 3 10
"7" 24 89 127411 54 16 4 15
"8" 28 129 127376 83 14 9 23
"9" 32 167 127340 101 21 13 32
"10" 36 212 127294 131 19 18 44
"11" 40 250 127254 149 30 20 51
"12" 44 327 127173 196 37 28 66
"13" 48 454 127045 281 54 37 82
"14" 52 572 126920 363 61 45 103
"15" 56 749 126743 488 70 59 132
"16" 60 969 126510 619 101 77 172
"17" 64 1251 126237 794 127 106 224
"18" 68 1567 125903 976 166 135 290
"19" 72 2021 125451 1269 203 168 381
"20" 76 2567 124871 1594 256 215 502
"21" 80 3292 124135 2032 357 268 635
"22" 84 4217 123186 2608 436 346 827
"23" 88 5379 121964 3333 552 456 1038
"24" 92 6850 120483 4201 738 562 1349
"25" 96 8791 118510 5379 936 739 1737
"26" 100 11179 116055 6816 1212 932 2219
"27" 104 14207 112988 8645 1508 1199 2855
"28" 108 17906 109158 10787 1936 1550 3633
"29" 112 22496 104422 13492 2426 1958 4620
"30" 116 28036 98772 16586 3098 2506 5846
"31" 120 34647 92034 20213 3851 3178 7405
"32" 124 42300 84203 24099 4779 4000 9422
"33" 128 50909 75427 28211 5839 5031 11828
"34" 132 60527 65642 32302 7138 6304 14783
"35" 136 70646 55400 36048 8454 7807 18337
"36" 140 81025 44934 39088 9747 9585 22605
"37" 144 90616 35188 40420 11031 11678 27487
"38" 148 99908 25917 40583 12461 13990 32874
"39" 152 107967 17965 39211 13412 16507 38837
"40" 156 114297 11721 35803 14225 19141 45128
"41" 160 118964 7190 31033 14378 21925 51628
"42" 164 122240 4139 25502 13810 24714 58214
"43" 168 124375 2324 19825 12844 27384 64322
"44" 172 125546 1300 14559 11373 29761 69853
"45" 176 126331 727 10212 9536 31891 74692
"46" 180 126741 438 6884 7584 33601 78672
"47" 184 126991 297 4350 5990 34927 81724
"48" 188 127161 210 2752 4411 35940 84058
"49" 192 127274 153 1634 3199 36662 85779
"50" 196 127319 128 922 2232 37166 86999
"51" 200 127352 118 521 1496 37529 87806
