"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 18 127490 8 4 3 3
"3" 8 27 127483 16 2 4 5
"4" 12 32 127478 19 4 4 5
"5" 16 41 127469 24 4 6 7
"6" 20 51 127459 33 4 6 8
"7" 24 61 127447 38 7 7 9
"8" 28 73 127437 42 10 10 11
"9" 32 87 127421 49 10 10 18
"10" 36 111 127392 60 15 12 24
"11" 40 153 127354 91 11 15 36
"12" 44 191 127316 117 17 16 41
"13" 48 245 127259 153 25 21 46
"14" 52 302 127201 183 36 32 51
"15" 56 372 127128 216 43 42 71
"16" 60 488 127007 302 39 51 96
"17" 64 598 126896 363 51 68 116
"18" 68 766 126725 463 78 78 147
"19" 72 966 126514 569 110 97 190
"20" 76 1253 126226 769 121 119 244
"21" 80 1580 125889 979 155 155 291
"22" 84 1994 125462 1239 188 191 376
"23" 88 2506 124938 1540 253 242 471
"24" 92 3117 124290 1902 302 300 613
"25" 96 4026 123385 2454 422 362 788
"26" 100 5149 122225 3118 565 468 998
"27" 104 6569 120761 4018 710 567 1274
"28" 108 8274 119001 5038 865 740 1631
"29" 112 10487 116761 6339 1127 939 2082
"30" 116 13298 113891 8028 1437 1215 2618
"31" 120 16710 110337 10044 1800 1486 3380
"32" 124 21026 105950 12586 2218 1904 4318
"33" 128 25971 100888 15289 2795 2409 5478
"34" 132 32244 94520 18705 3582 3024 6933
"35" 136 39353 87223 22484 4312 3810 8747
"36" 140 47490 78894 26476 5317 4779 10918
"37" 144 56533 69684 30426 6533 5951 13623
"38" 148 66402 59644 34210 7904 7368 16920
"39" 152 76676 49317 37560 9236 8997 20883
"40" 156 86788 39116 39705 10642 10942 25499
"41" 160 96333 29546 40687 11857 13189 30600
"42" 164 104777 21093 39963 12949 15604 36261
"43" 168 112022 13961 37592 13753 18150 42527
"44" 172 117351 8727 33346 14019 20940 49046
"45" 176 121111 5222 27917 13970 23702 55522
"46" 180 123563 2989 22212 13252 26330 61769
"47" 184 124993 1726 16659 11889 28813 67632
"48" 188 125942 1014 11904 10347 30953 72738
"49" 192 126475 630 8171 8532 32776 76996
"50" 196 126820 403 5286 6789 34236 80509
"51" 200 127022 276 3291 5066 35437 83228
