"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 21 127488 11 6 3 1
"3" 8 38 127472 26 3 4 5
"4" 12 48 127462 34 5 4 5
"5" 16 59 127450 40 8 6 5
"6" 20 77 127428 52 10 6 9
"7" 24 102 127405 62 14 7 19
"8" 28 144 127363 90 21 8 25
"9" 32 197 127311 128 23 12 34
"10" 36 241 127261 160 20 16 45
"11" 40 287 127219 175 33 21 58
"12" 44 358 127138 213 37 31 77
"13" 48 469 127032 290 48 38 93
"14" 52 589 126906 361 70 50 108
"15" 56 742 126752 464 71 65 142
"16" 60 932 126555 571 99 80 182
"17" 64 1191 126290 728 110 104 249
"18" 68 1457 126018 875 140 131 311
"19" 72 1851 125616 1112 184 166 389
"20" 76 2330 125109 1406 248 199 477
"21" 80 2921 124503 1759 304 250 608
"22" 84 3739 123693 2257 385 320 777
"23" 88 4711 122674 2843 456 411 1001
"24" 92 5981 121376 3589 632 512 1248
"25" 96 7654 119660 4647 782 655 1570
"26" 100 9664 117614 5861 1021 816 1966
"27" 104 12280 114940 7439 1311 1031 2499
"28" 108 15479 111664 9327 1648 1307 3197
"29" 112 19390 107625 11621 1996 1718 4055
"30" 116 24130 102823 14283 2583 2146 5118
"31" 120 30004 96772 17534 3269 2742 6459
"32" 124 36849 89753 21223 4095 3428 8103
"33" 128 44856 81615 25337 4942 4332 10245
"34" 132 53608 72698 29351 6093 5418 12746
"35" 136 63433 62673 33304 7482 6740 15907
"36" 140 73699 52333 36881 8817 8347 19654
"37" 144 83962 41905 39600 10171 10194 23997
"38" 148 93900 31956 41015 11513 12368 29004
"39" 152 102586 23200 40448 12711 14768 34659
"40" 156 110089 15791 38368 13596 17391 40734
"41" 160 115827 10232 34347 14166 20121 47193
"42" 164 120187 6104 29471 14036 22920 53760
"43" 168 123023 3464 23729 13614 25622 60058
"44" 172 124801 1935 18108 12539 28219 65935
"45" 176 125811 1101 13120 10945 30441 71305
"46" 180 126426 655 9035 9200 32354 75837
"47" 184 126818 403 5961 7306 33980 79571
"48" 188 127040 267 3734 5541 35203 82562
"49" 192 127161 185 2259 4045 36108 84749
"50" 196 127285 140 1348 2859 36769 86309
"51" 200 127350 117 767 1878 37251 87454
