"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 28 127482 18 7 0 3
"3" 8 38 127471 27 2 1 8
"4" 12 45 127464 29 4 2 10
"5" 16 53 127455 31 6 3 13
"6" 20 63 127444 36 10 3 14
"7" 24 86 127421 52 10 6 18
"8" 28 114 127394 71 12 8 23
"9" 32 143 127363 88 17 8 30
"10" 36 186 127316 118 22 11 35
"11" 40 242 127258 162 22 12 46
"12" 44 335 127170 226 32 15 62
"13" 48 419 127078 272 51 21 75
"14" 52 538 126951 343 60 34 101
"15" 56 701 126782 447 79 47 128
"16" 60 917 126570 581 111 67 158
"17" 64 1204 126284 772 121 89 222
"18" 68 1555 125918 986 158 118 293
"19" 72 1993 125466 1274 195 148 376
"20" 76 2550 124905 1618 254 192 486
"21" 80 3212 124202 1997 337 250 628
"22" 84 4036 123360 2473 442 325 796
"23" 88 5215 122149 3238 535 420 1022
"24" 92 6640 120673 4061 712 556 1311
"25" 96 8369 118922 5104 898 705 1662
"26" 100 10664 116598 6477 1147 909 2131
"27" 104 13452 113734 8049 1493 1155 2755
"28" 108 17073 110016 10283 1779 1491 3520
"29" 112 21289 105678 12695 2263 1857 4474
"30" 116 26397 100488 15618 2831 2344 5604
"31" 120 32480 94266 18804 3597 3012 7067
"32" 124 39888 86699 22678 4484 3783 8943
"33" 128 48301 78098 26869 5439 4748 11245
"34" 132 57416 68786 30966 6486 5948 14016
"35" 136 67318 58723 34779 7829 7408 17302
"36" 140 77624 48429 37932 9321 9089 21282
"37" 144 87756 38149 40068 10794 11053 25841
"38" 148 97188 28631 40756 12183 13272 30977
"39" 152 105770 20092 39940 13294 15787 36749
"40" 156 112652 13275 37213 13958 18512 42969
"41" 160 117910 8249 32973 14210 21334 49393
"42" 164 121527 4791 27416 14116 24090 55905
"43" 168 123837 2710 21450 13368 26811 62208
"44" 172 125284 1526 16043 11990 29335 67916
"45" 176 126115 880 11337 10204 31521 73053
"46" 180 126609 552 7562 8463 33297 77287
"47" 184 126891 358 4883 6483 34817 80708
"48" 188 127063 259 3025 4859 35945 83234
"49" 192 127203 193 1871 3406 36798 85128
"50" 196 127279 147 1131 2398 37363 86387
"51" 200 127328 127 667 1678 37722 87261
