"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 26 127483 16 4 2 4
"3" 32 34 127475 23 4 3 4
"4" 48 47 127462 34 4 3 6
"5" 64 59 127449 45 4 3 7
"6" 80 78 127430 56 8 3 11
"7" 96 100 127407 65 17 4 14
"8" 112 129 127379 85 12 9 23
"9" 128 167 127335 111 18 12 26
"10" 144 219 127286 141 25 15 38
"11" 160 266 127239 166 30 23 47
"12" 176 358 127142 229 43 27 59
"13" 192 504 126997 330 64 36 74
"14" 208 657 126832 427 66 49 115
"15" 224 803 126684 509 89 62 143
"16" 240 1038 126445 650 128 83 177
"17" 256 1341 126144 840 151 118 232
"18" 272 1667 125810 1031 179 151 306
"19" 288 2109 125353 1285 233 193 398
"20" 304 2726 124711 1674 296 246 510
"21" 320 3523 123883 2186 378 297 662
"22" 336 4513 122864 2793 479 386 855
"23" 352 5719 121623 3527 586 501 1105
"24" 368 7169 120146 4380 758 631 1400
"25" 384 9207 118077 5581 984 788 1854
"26" 400 11645 115572 7048 1216 1008 2373
"27" 416 14698 112463 8831 1579 1303 2985
"28" 432 18468 108592 11044 1966 1662 3796
"29" 448 23086 103879 13656 2510 2097 4823
"30" 464 28560 98233 16724 3020 2648 6168
"31" 480 34947 91723 20090 3771 3360 7726
"32" 496 42596 83957 23984 4764 4157 9691
"33" 512 51480 74870 28270 5961 5197 12052
"34" 528 61140 65029 32535 7109 6437 15059
"35" 544 71146 54887 36203 8437 7938 18568
"36" 560 81393 44482 39003 9888 9757 22745
"37" 576 91204 34598 40606 11017 11967 27614
"38" 592 100158 25737 40320 12507 14259 33072
"39" 608 108095 17801 38805 13548 16792 38950
"40" 624 114390 11557 35492 14074 19492 45332
"41" 640 119129 7071 30917 14174 22250 51788
"42" 656 122307 4159 25345 13725 25030 58207
"43" 672 124288 2369 19730 12586 27742 64230
"44" 688 125505 1355 14534 11270 30067 69634
"45" 704 126208 820 10057 9658 32098 74395
"46" 720 126637 533 6659 7653 33885 78440
"47" 736 126965 328 4255 5954 35195 81561
"48" 752 127134 238 2628 4465 36139 83902
"49" 768 127235 184 1624 3146 36883 85582
"50" 784 127298 151 966 2207 37374 86751
"51" 800 127332 139 540 1502 37754 87536
