"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 35 127474 25 7 0 3
"3" 8 48 127460 37 4 1 6
"4" 12 60 127449 46 3 2 9
"5" 16 65 127443 45 6 3 11
"6" 20 85 127423 53 13 7 12
"7" 24 117 127391 73 16 7 21
"8" 28 156 127351 103 13 14 26
"9" 32 199 127307 130 20 17 32
"10" 36 263 127235 165 26 24 48
"11" 40 331 127171 206 31 28 66
"12" 44 419 127081 267 32 34 86
"13" 48 537 126963 334 50 43 110
"14" 52 682 126816 421 66 57 138
"15" 56 854 126631 519 97 71 167
"16" 60 1101 126386 670 119 94 218
"17" 64 1412 126066 867 148 116 281
"18" 68 1773 125694 1103 185 148 337
"19" 72 2253 125200 1373 255 190 435
"20" 76 2858 124568 1748 312 240 558
"21" 80 3662 123751 2256 363 315 728
"22" 84 4674 122734 2846 490 404 934
"23" 88 5935 121438 3605 622 515 1193
"24" 92 7442 119882 4479 812 648 1503
"25" 96 9473 117812 5762 945 820 1946
"26" 100 11909 115280 7175 1270 1031 2433
"27" 104 15045 112108 9067 1577 1326 3075
"28" 108 18725 108304 11109 2029 1687 3900
"29" 112 23471 103457 13825 2542 2169 4935
"30" 116 29249 97608 17130 3204 2711 6204
"31" 120 35936 90686 20645 4052 3423 7816
"32" 124 43802 82708 24714 4948 4294 9846
"33" 128 52620 73674 28906 6015 5367 12332
"34" 132 62095 64046 32871 7321 6652 15251
"35" 136 72358 53623 36415 8749 8219 18975
"36" 140 82510 43320 39189 10003 10055 23263
"37" 144 92457 33333 40631 11449 12206 28171
"38" 148 101655 24144 40632 12771 14553 33699
"39" 152 109434 16455 38756 13743 17203 39732
"40" 156 115573 10469 35243 14233 19946 46151
"41" 160 119949 6276 30246 14346 22727 52630
"42" 164 122769 3670 24447 13838 25496 58988
"43" 168 124662 2073 18739 12784 28096 65043
"44" 172 125725 1193 13633 11225 30380 70487
"45" 176 126355 706 9240 9510 32406 75199
"46" 180 126757 456 6164 7498 34008 79087
"47" 184 127004 310 3962 5705 35304 82033
"48" 188 127121 235 2424 4211 36205 84281
"49" 192 127213 190 1478 2885 36913 85937
"50" 196 127278 165 869 2009 37410 86990
"51" 200 127332 143 483 1402 37720 87727
