"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 26 127484 16 8 1 1
"3" 8 35 127475 23 3 3 6
"4" 12 43 127465 28 2 4 9
"5" 16 50 127459 31 4 5 10
"6" 20 62 127446 37 7 6 12
"7" 24 84 127423 54 7 7 16
"8" 28 109 127399 71 14 7 17
"9" 32 152 127355 104 17 9 22
"10" 36 201 127300 138 20 13 30
"11" 40 260 127240 174 27 17 42
"12" 44 322 127175 213 32 23 54
"13" 48 428 127074 285 42 27 74
"14" 52 542 126950 340 67 37 98
"15" 56 674 126821 427 70 51 126
"16" 60 865 126619 541 88 66 170
"17" 64 1111 126370 705 108 84 214
"18" 68 1420 126054 881 154 106 279
"19" 72 1866 125599 1159 203 145 359
"20" 76 2399 125048 1507 248 187 457
"21" 80 3000 124420 1845 323 253 579
"22" 84 3871 123544 2392 396 324 759
"23" 88 4949 122423 3054 519 409 967
"24" 92 6338 120993 3904 680 517 1237
"25" 96 7999 119309 4871 898 669 1561
"26" 100 10281 116984 6288 1156 840 1997
"27" 104 13142 114020 8085 1381 1091 2585
"28" 108 16607 110485 10175 1754 1387 3291
"29" 112 20916 106060 12632 2280 1792 4212
"30" 116 25942 100940 15450 2845 2287 5360
"31" 120 32057 94681 18790 3540 2935 6792
"32" 124 39314 87190 22554 4437 3696 8627
"33" 128 47829 78569 26867 5404 4694 10864
"34" 132 57304 68969 31196 6615 5843 13650
"35" 136 67258 58793 35123 7891 7294 16950
"36" 140 77256 48679 38229 9157 9004 20866
"37" 144 87563 38329 40399 10852 10922 25390
"38" 148 97253 28529 41153 12322 13160 30618
"39" 152 105923 19923 40332 13390 15760 36441
"40" 156 112830 13124 37575 14172 18438 42645
"41" 160 118039 8143 33112 14462 21225 49240
"42" 164 121655 4744 27581 14202 24052 55820
"43" 168 123907 2672 21601 13366 26722 62218
"44" 172 125278 1504 16071 11902 29272 68033
"45" 176 126112 888 11223 10256 31525 73108
"46" 180 126658 512 7662 8329 33303 77364
"47" 184 126960 314 4978 6481 34765 80736
"48" 188 127126 229 3106 4874 35849 83297
"49" 192 127219 173 1881 3442 36664 85232
"50" 196 127292 145 1093 2452 37221 86526
"51" 200 127331 127 609 1681 37591 87450
