"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 25 127482 16 5 2 2
"3" 8 38 127472 26 4 4 4
"4" 12 42 127467 30 3 4 5
"5" 16 49 127458 30 7 5 7
"6" 20 79 127430 53 11 5 10
"7" 24 104 127397 66 13 9 16
"8" 28 148 127358 96 15 14 23
"9" 32 190 127319 128 16 15 31
"10" 36 229 127274 156 22 19 32
"11" 40 293 127205 184 32 24 53
"12" 44 377 127125 234 35 35 73
"13" 48 483 127023 299 51 42 91
"14" 52 610 126888 373 61 50 126
"15" 56 787 126694 483 73 63 168
"16" 60 996 126496 615 88 84 209
"17" 64 1206 126274 722 122 103 259
"18" 68 1575 125909 938 175 128 334
"19" 72 2028 125432 1244 199 171 414
"20" 76 2582 124858 1579 272 212 519
"21" 80 3376 124048 2098 368 258 652
"22" 84 4313 123083 2674 456 337 846
"23" 88 5476 121871 3395 553 443 1085
"24" 92 6989 120341 4322 736 569 1362
"25" 96 8873 118430 5444 950 743 1736
"26" 100 11053 116165 6703 1198 925 2227
"27" 104 14116 112989 8503 1567 1178 2868
"28" 108 17880 109137 10759 1926 1515 3680
"29" 112 22382 104541 13422 2380 1920 4660
"30" 116 27806 99012 16438 3019 2448 5901
"31" 120 34412 92265 20027 3787 3123 7475
"32" 124 42042 84507 24032 4665 3934 9411
"33" 128 50639 75760 28178 5805 4968 11688
"34" 132 60010 66066 32080 7091 6210 14629
"35" 136 70487 55465 36173 8435 7718 18161
"36" 140 80955 44902 39273 9836 9513 22333
"37" 144 91020 34868 40944 11361 11573 27142
"38" 148 100391 25419 41265 12552 13901 32673
"39" 152 108408 17464 39456 13726 16533 38693
"40" 156 114820 11168 36078 14354 19281 45107
"41" 160 119535 6670 31238 14360 22105 51832
"42" 164 122623 3818 25493 14038 24898 58194
"43" 168 124542 2103 19678 12950 27471 64443
"44" 172 125670 1196 14270 11432 29890 70078
"45" 176 126337 712 9839 9750 31962 74786
"46" 180 126760 452 6479 7762 33701 78818
"47" 184 126981 300 4109 5942 35017 81913
"48" 188 127152 222 2494 4398 36040 84220
"49" 192 127257 163 1510 3145 36713 85889
"50" 196 127324 139 867 2188 37218 87051
"51" 200 127364 117 488 1399 37583 87894
