"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 32 127478 22 5 1 4
"3" 8 39 127470 29 4 1 5
"4" 12 44 127463 35 1 1 7
"5" 16 58 127450 43 5 2 8
"6" 20 67 127441 45 7 4 11
"7" 24 83 127426 48 14 5 16
"8" 28 112 127396 71 11 7 23
"9" 32 143 127365 89 12 12 30
"10" 36 171 127337 101 18 16 36
"11" 40 231 127273 132 38 17 44
"12" 44 306 127194 183 35 26 62
"13" 48 394 127109 247 40 33 74
"14" 52 501 127000 314 48 44 95
"15" 56 633 126864 397 73 53 110
"16" 60 809 126669 509 89 67 144
"17" 64 1040 126438 636 134 85 185
"18" 68 1381 126089 855 164 105 257
"19" 72 1810 125660 1148 188 133 341
"20" 76 2292 125153 1434 244 181 433
"21" 80 2907 124530 1812 297 238 560
"22" 84 3762 123662 2328 397 314 723
"23" 88 4761 122606 2938 514 396 913
"24" 92 6090 121271 3717 675 510 1188
"25" 96 7749 119551 4697 882 643 1527
"26" 100 9911 117361 6070 1044 829 1968
"27" 104 12540 114647 7638 1296 1071 2535
"28" 108 15756 111330 9462 1706 1372 3216
"29" 112 19970 107016 11976 2092 1761 4141
"30" 116 24800 102062 14709 2657 2205 5229
"31" 120 30736 96036 18036 3330 2755 6615
"32" 124 37699 88862 21688 4140 3488 8383
"33" 128 45810 80632 25721 5175 4390 10524
"34" 132 54887 71351 29965 6296 5502 13124
"35" 136 64911 61209 34090 7634 6902 16285
"36" 140 74964 50994 37378 8920 8504 20162
"37" 144 85271 40647 39774 10494 10440 24563
"38" 148 94819 30979 40741 11702 12626 29750
"39" 152 103544 22329 40151 12940 15040 35413
"40" 156 111053 14900 38065 13753 17635 41600
"41" 160 116633 9414 33956 14356 20297 48024
"42" 164 120754 5550 28846 14150 23090 54668
"43" 168 123359 3133 23069 13506 25886 60898
"44" 172 124943 1798 17417 12187 28463 66876
"45" 176 125867 1060 12487 10529 30721 72130
"46" 180 126444 637 8596 8810 32548 76490
"47" 184 126802 401 5564 7005 34095 80138
"48" 188 127050 279 3520 5253 35307 82970
"49" 192 127173 214 2122 3948 36194 84909
"50" 196 127243 174 1219 2762 36826 86436
"51" 200 127310 148 723 1847 37267 87473
