"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 27 127481 17 7 0 3
"3" 8 37 127469 27 2 1 7
"4" 12 45 127461 32 3 3 7
"5" 16 56 127450 38 6 3 9
"6" 20 79 127428 53 9 3 14
"7" 24 98 127411 64 12 6 16
"8" 28 126 127382 81 15 11 19
"9" 32 158 127349 94 22 14 28
"10" 36 197 127310 118 22 16 41
"11" 40 270 127231 170 25 22 53
"12" 44 347 127151 209 40 26 72
"13" 48 453 127045 287 37 37 92
"14" 52 540 126956 329 57 46 108
"15" 56 680 126815 408 72 63 137
"16" 60 879 126616 533 89 77 180
"17" 64 1132 126345 689 121 100 222
"18" 68 1432 126043 871 154 126 281
"19" 72 1837 125624 1111 202 160 364
"20" 76 2347 125096 1428 252 213 454
"21" 80 2988 124445 1836 292 261 599
"22" 84 3791 123617 2311 404 332 744
"23" 88 4822 122574 2944 498 437 943
"24" 92 6076 121269 3679 660 534 1203
"25" 96 7658 119644 4639 784 699 1536
"26" 100 9674 117566 5820 1094 852 1908
"27" 104 12318 114881 7438 1338 1078 2464
"28" 108 15601 111500 9410 1708 1387 3096
"29" 112 19511 107499 11689 2061 1783 3978
"30" 116 24361 102550 14391 2693 2255 5022
"31" 120 30235 96504 17598 3328 2872 6437
"32" 124 37119 89475 21328 4077 3589 8125
"33" 128 45192 81279 25289 5090 4532 10281
"34" 132 54262 72048 29734 6036 5591 12901
"35" 136 63896 62150 33531 7445 6946 15974
"36" 140 74027 51997 37005 8787 8552 19683
"37" 144 83999 41856 39289 10356 10418 23936
"38" 148 93876 31915 40692 11657 12568 28959
"39" 152 102768 23072 40425 12799 15029 34515
"40" 156 110269 15710 38280 13649 17593 40747
"41" 160 116052 10052 34311 14221 20335 47185
"42" 164 120401 5922 29298 14272 23128 53703
"43" 168 123013 3427 23435 13661 25843 60074
"44" 172 124772 1932 17832 12391 28344 66205
"45" 176 125843 1126 12870 10681 30734 71558
"46" 180 126380 702 8738 8923 32678 76041
"47" 184 126751 474 5709 7179 34204 79659
"48" 188 127029 310 3673 5358 35442 82556
"49" 192 127144 223 2208 3909 36320 84707
"50" 196 127249 189 1318 2744 36973 86214
"51" 200 127296 163 789 1832 37393 87282
